iteration,timestamp,T5,T7
1,2020-09-16 14:27:23.385769,1.0,2.5
2,2020-09-16 14:27:24.170400,1.0,2.5
3,2020-09-16 14:27:24.902720,1.0,2.5
4,2020-09-16 14:27:25.681149,1.0,2.5
5,2020-09-16 14:27:26.474352,1.0,2.5
6,2020-09-16 14:27:27.211926,1.0,1.3222038745880127
7,2020-09-16 14:27:27.968208,1.6632589101791382,1.3222038745880127
8,2020-09-16 14:27:28.785625,1.6632589101791382,1.3222038745880127
9,2020-09-16 14:27:29.599240,1.7016557455062866,1.1573748588562012
10,2020-09-16 14:27:30.455281,1.7016557455062866,1.1573748588562012
11,2020-09-16 14:27:31.203630,1.7016557455062866,1.1573748588562012
12,2020-09-16 14:27:32.063889,1.7400411367416382,0.9929467439651489
13,2020-09-16 14:27:32.799919,1.7400411367416382,0.9929467439651489
14,2020-09-16 14:27:33.673086,1.7400411367416382,0.9948632717132568
15,2020-09-16 14:27:34.429930,1.7721916437149048,0.9948632717132568
16,2020-09-16 14:27:35.160990,1.7721916437149048,0.9948632717132568
17,2020-09-16 14:27:35.986804,1.7721916437149048,0.9968364238739014
18,2020-09-16 14:27:36.725311,1.8043268918991089,0.9968364238739014
19,2020-09-16 14:27:37.465334,1.8043268918991089,0.9968364238739014
20,2020-09-16 14:27:38.260838,1.8043268918991089,1.0928622484207153
21,2020-09-16 14:27:39.030839,1.8317837715148926,1.0928622484207153
22,2020-09-16 14:27:39.864994,1.8317837715148926,1.0928622484207153
23,2020-09-16 14:27:40.613421,1.8317837715148926,1.1886413097381592
24,2020-09-16 14:27:41.434512,1.8592318296432495,1.1886413097381592
25,2020-09-16 14:27:42.258713,1.8592318296432495,1.1886413097381592
26,2020-09-16 14:27:43.080703,1.8592318296432495,1.2841745615005493
27,2020-09-16 14:27:43.894483,1.8866713047027588,1.2841745615005493
28,2020-09-16 14:27:44.693758,1.8866713047027588,1.379462718963623
29,2020-09-16 14:27:45.422512,1.9141018390655518,1.379462718963623
30,2020-09-16 14:27:46.199880,1.9141018390655518,1.379462718963623
31,2020-09-16 14:27:46.976943,1.9141018390655518,1.379462718963623
32,2020-09-16 14:27:47.733013,1.941523790359497,1.4745069742202759
33,2020-09-16 14:27:48.538420,1.941523790359497,1.4745069742202759
34,2020-09-16 14:27:49.346117,1.941523790359497,1.4745069742202759
35,2020-09-16 14:27:50.126716,1.941523790359497,1.5693080425262451
36,2020-09-16 14:27:50.999153,1.968936800956726,1.5693080425262451
37,2020-09-16 14:27:51.766702,1.968936800956726,1.5693080425262451
38,2020-09-16 14:27:52.615041,1.9963412284851074,1.6638668775558472
39,2020-09-16 14:27:53.432160,1.9963412284851074,1.6638668775558472
40,2020-09-16 14:27:54.190352,1.9963412284851074,1.6638668775558472
41,2020-09-16 14:27:55.072765,1.9963412284851074,1.7754465341567993
42,2020-09-16 14:27:55.966781,2.025137186050415,1.7754465341567993
43,2020-09-16 14:27:56.816103,2.025137186050415,1.7754465341567993
44,2020-09-16 14:27:57.659634,2.025137186050415,1.7754465341567993
45,2020-09-16 14:27:58.444368,2.0539257526397705,1.886744737625122
46,2020-09-16 14:27:59.289684,2.0539257526397705,1.886744737625122
47,2020-09-16 14:28:00.201573,2.0539257526397705,1.886744737625122
48,2020-09-16 14:28:01.149201,2.0827066898345947,1.9977625608444214
49,2020-09-16 14:28:02.068565,2.0827066898345947,1.9977625608444214
50,2020-09-16 14:28:02.982088,2.0827066898345947,1.9977625608444214
51,2020-09-16 14:28:03.837022,2.1114799976348877,2.1085009574890137
52,2020-09-16 14:28:04.650955,2.1114799976348877,2.1085009574890137
53,2020-09-16 14:28:05.477182,2.1114799976348877,2.1085009574890137
54,2020-09-16 14:28:06.372049,2.1114799976348877,2.1085009574890137
55,2020-09-16 14:28:07.117354,2.1402456760406494,2.2189605236053467
56,2020-09-16 14:28:07.925579,2.1402456760406494,2.2189605236053467
