iteration,timestamps,TANK_LEVEL,RESERVOIR_LEVEL,J421,J332,J156,J39,J269,J273,J280,J285,FLOW_PUMP1,FLOW_PUMP2,STATUS_PUMP1,STATUS_PUMP2,Attack#01,Attack#02
0,2020-08-18 14:22:06.870039,3.0,,0.01504425,0.008609582,0.0217867,0.06241494,0.0,0.0,0.0,0.0,,,0,1,0,0
1,2020-08-18 14:22:06.948302,2.8736332438861893,59.0,35.94907941737716,19.9014002938734,22.882486745721465,27.186863849716907,23.047652215559452,23.047652215559452,2.9900865456667987,2.9900865456667987,0.0,0.1177743303463087,0,1,0,0
2,2020-08-18 14:22:07.599607,2.7476167472636917,59.0,35.83151203820954,19.826784929104527,22.784957227055813,27.068507084079265,22.950136463162195,22.950136463162195,2.9900601253501975,2.9900601253501975,0.0,0.11794371490885729,0,1,0,0
3,2020-08-18 14:22:08.205472,2.621999633332237,59.0,35.71379498267767,19.74626968978231,22.687169824301805,26.950020040669934,22.85236287289942,22.85236287289942,2.9900336163217816,2.9900336163217816,0.0,0.11811346017979112,0,1,0,0
4,2020-08-18 14:22:08.801791,2.496755258034483,59.0,35.72324426109,20.256336223813086,22.9210377990305,26.967513789579108,23.08619783009715,23.08619783009715,2.990096983793883,2.990096983793883,0.0,0.11770735274594442,0,1,0,0
5,2020-08-18 14:22:09.394593,2.379183133503929,59.0,35.609917371816834,20.143580905245322,22.826260298096543,26.85342537036491,22.991433703089214,22.991433703089214,2.9900713164636556,2.9900713164636556,0.0,0.11787199233968057,0,1,0,0
6,2020-08-18 14:22:09.984160,2.2618035832341263,59.0,35.49676125282545,20.031003067758682,22.731638731424596,26.739517210742186,22.89682549756118,22.89682549756118,2.9900456736643974,2.9900456736643974,0.0,0.11803627917638576,0,1,0,0
7,2020-08-18 14:22:10.585434,2.144616194615182,59.0,35.38503607551887,19.934530377524503,22.63861762064903,26.627031100225587,22.80381753090616,22.80381753090616,2.99002044737734,2.99002044737734,0.0,0.11819770765875662,0,1,0,0
8,2020-08-18 14:22:11.174968,2.0276894778738637,59.0,35.37740751910235,20.16448964136267,22.692431777854722,26.609695141308386,22.857624082950238,22.857624082950238,2.990035043256185,2.990035043256185,0.0,0.11810432838098982,0,1,0,0
9,2020-08-18 14:22:11.812153,1.9164063348677445,59.0,35.26986253638596,20.057600000040317,22.60259451341932,26.501559276486937,22.76779951622038,22.76779951622038,2.990010673731689,2.990010673731689,0.0,0.11826020087336231,0,1,0,0
10,2020-08-18 14:22:12.477872,1.8053055114926906,59.0,35.1630081169959,19.957748874052932,22.51351657914327,26.394115792468504,22.678734180502815,22.678734180502815,2.989986494490445,2.989986494490445,0.0,0.11841468347889465,0,1,0,0
11,2020-08-18 14:22:13.101126,1.694416875987514,59.0,35.058403083937776,19.884920516353922,22.426996985923864,26.28890457672839,22.592226831794775,22.592226831794775,2.9899629947384483,2.9899629947384483,0.0,0.11856466043333205,0,1,0,0
12,2020-08-18 14:22:13.701955,1.5838583144442708,59.0,35.664546291403724,25.870704780808573,23.25521809684537,26.872715110475987,23.420331046104423,23.420331046104423,2.990187343516382,2.990187343516382,0.0,0.11712618466645101,0,1,0,0
13,2020-08-18 14:22:14.310922,1.523808351349615,59.0,35.605620322318615,25.81217644469185,23.206114476016722,26.813685286054714,23.37123433612865,23.37123433612865,2.990174080161374,2.990174080161374,0.0,0.11721164450415737,0,1,0,0
14,2020-08-18 14:22:14.922976,1.463858348201967,59.0,35.54679323590247,25.75374387473149,23.157096508792932,26.75475193341523,23.322223270189752,23.322223270189752,2.9901608351691635,2.9901608351691635,0.0,0.11729693308260661,0,1,0,0
15,2020-08-18 14:22:15.550667,1.4040081046842374,59.0,35.48806481947753,25.69540688434335,23.10816399900483,26.69591486634321,23.273297652131603,23.273297652131603,2.990147608514718,2.990147608514718,0.0,0.11738205088674891,0,1,0,0
16,2020-08-18 14:22:16.147178,1.3442574210465636,59.0,35.66304177838977,25.87810715174603,23.360061109108315,26.816687897700028,23.525159311094768,23.525159311094768,2.990215646579962,2.990215646579962,0.0,0.11694364152371116,0,1,0,0
17,2020-08-18 14:22:16.737232,1.3054445221082176,59.0,35.625002338131054,25.840091118219497,23.32839528679216,26.77832885167752,23.493497941709848,23.493497941709848,2.9902071004848025,2.9902071004848025,0.0,0.11699878590015808,0,1,0,0
18,2020-08-18 14:22:17.341991,1.266696123982129,59.0,35.58702613341846,25.802137542163088,23.296783454501323,26.740032815061774,23.46189055579393,23.46189055579393,2.990198566972495,2.990198566972495,0.0,0.11705382699924084,0,1,0,0
19,2020-08-18 14:22:17.955403,1.228012105867677,59.0,35.549113045235444,25.764246309058443,23.265225505675787,26.701799672472895,23.430337046796296,23.430337046796296,2.9901900460252477,2.9901900460252477,0.0,0.11710876506127123,0,1,0,0
20,2020-08-18 14:22:18.555302,1.1893923472453594,59.0,35.53814774327789,27.909640205047573,23.280011584758626,26.728405432011975,23.44512104552541,23.44512104552541,2.9901940386539962,2.9901940386539962,0.0,0.11708302567107674,0,1,0,0
21,2020-08-18 14:22:19.160632,1.161320457591529,59.0,35.51046924735843,27.8819527624728,23.256960297268392,26.70058413265378,23.422073001375708,23.422073001375708,2.990187814013211,2.990187814013211,0.0,0.1171231521348895,0,1,0,0
22,2020-08-18 14:22:19.774724,1.133295502723712,59.0,35.482837081620815,27.854311214538576,23.233948304336465,26.672808954007984,23.399064246804002,23.399064246804002,2.990181598930697,2.990181598930697,0.0,0.11716320530051648,0,1,0,0
23,2020-08-18 14:22:20.397603,1.1053173969070968,59.0,35.455251160882995,27.82671547874306,23.210975531181703,26.645079813189874,23.376094707036643,23.376094707036643,2.990175393391951,2.990175393391951,0.0,0.11720318532601275,0,1,0,0
24,2020-08-18 14:22:21.041700,1.0773860545917557,59.0,35.237907928384544,25.937931018953698,22.86553240526628,26.436932229167446,23.030700267502297,23.030700267502297,2.9900819541601535,2.9900819541601535,0.0,0.1178037820712701,0,1,0,0
25,2020-08-18 14:22:21.664134,1.0246384295574984,59.0,35.18616618569348,25.88640498260778,22.82240712592551,26.38498520361434,22.987581074829748,22.987581074829748,2.990070272584809,2.990070272584809,0.0,0.11787868401224207,0,1,0,0
