iteration,timestamps,TANK_LEVEL,RESERVOIR_LEVEL,J421,J332,J156,J39,J269,J273,J280,J285,FLOW_PUMP1,FLOW_PUMP2,STATUS_PUMP1,STATUS_PUMP2,Attack#01,Attack#02
0,2020-06-01 18:00:37.236896,3.9568119820973493,,0.01504425,0.008609582,0.0217867,0.06241494,0.0,0.0,0.0,0.0,,,0,1,0,0
1,2020-06-01 18:00:37.277233,3.8164556323852423,59.0,36.579694604844406,19.720016819047927,23.019801124123376,27.849731489895696,23.184947228677387,23.184947228677387,2.990123711651499,2.990123711651499,0.0,0.11753570176366883,1,1,0,0
2,2020-06-01 18:00:37.886862,3.676513899965272,59.0,38.27449441006419,21.458054061413044,35.04207678454688,29.02595061206565,35.21480558788616,35.22053699642919,2.975570890892122,2.9712659526543135,0.09582451467235455,0.09584328876576378,1,1,0,0
3,2020-06-01 18:00:38.448670,3.6226704538452026,59.0,38.22367109897341,21.406732658873544,35.011074908101975,28.97336627967605,35.18381795663073,35.189555778959274,2.9755435512614667,2.97123379558073,0.09588240408658491,0.09590119513812016,1,1,0,0
4,2020-06-01 18:00:39.012731,3.5689624507706554,59.0,38.250082897973385,22.145662776365434,35.620129228156244,29.01210695028049,35.79259320113361,35.79820537177899,2.9760791581816335,2.971863780436678,0.09474281847783705,0.09476127663339558,1,1,0,0
5,2020-06-01 18:00:39.568712,3.5261639171980335,59.0,38.20949271691431,22.10467489473536,35.595567551139,28.97013210006893,35.76804274658588,35.773659970068096,2.9760576198134387,2.971838446844096,0.09478886981187226,0.09480734138171899,1,1,0,0
6,2020-06-01 18:00:40.132720,3.4834731291928875,59.0,38.16900431026589,22.063788200467023,35.57107001823371,28.928260939897037,35.74355640952672,35.74917867385847,2.9760361325411964,2.9718131733512294,0.0948347929090413,0.09485327785903513,1,1,0,0
7,2020-06-01 18:00:40.690666,3.440889786725222,59.0,38.12861739588308,22.023002422087792,35.546636437519595,28.886493191448487,35.719133998100915,35.72476129132444,2.9760146962390905,2.9717879598101007,0.09488058819814235,0.09489908649423949,1,1,0,0
8,2020-06-01 18:00:41.278740,3.3984135907682855,59.0,38.184968068931326,22.217197839167447,35.72288247413398,28.891251606231258,35.89529952740068,35.900890572777655,2.976169207345052,2.9719696969509,0.09455007679689052,0.09456847884377431,1,1,0,0
9,2020-06-01 18:00:41.835900,3.3625979047941286,59.0,38.15096638922333,22.182800726861835,35.702348591977525,28.85602801285453,35.87477501775321,35.8803702830366,2.976151219455268,2.971948539457088,0.0945886049126381,0.0946070181708469,1,1,0,0
10,2020-06-01 18:00:42.393912,3.326872362420815,59.0,38.117049962064925,22.148488771250733,35.68186797167118,28.82089167509003,35.85430374752478,35.859903222614946,2.9761332746154636,2.9719274325991805,0.0946270275004304,0.09464545194150802,1,1,0,0
11,2020-06-01 18:00:42.961951,3.291236716748955,59.0,38.08321855506502,22.114261746274444,35.6614404583848,28.785842361151758,35.83388556194069,35.83948923676296,2.9761153727193133,2.9719063762521003,0.09466534489811312,0.09468378049368284,1,1,0,0
12,2020-06-01 18:00:43.577778,3.2556907216695805,59.0,38.330980820887916,27.8613812869936,35.94005955818568,28.889208974254878,36.112377598595245,36.11792406411426,2.976359234618087,2.9721932084973304,0.09414223861796817,0.09416052212645529,1,1,0,0
13,2020-06-01 18:00:44.180274,3.266367748737167,59.0,38.34118386377719,27.87181933945019,35.94622741631136,28.899822477041987,36.11854264783439,36.12408784867121,2.976364625483974,2.9721995492757287,0.09413064673654178,0.09414892687955102,1,1,0,0
14,2020-06-01 18:00:44.756181,3.2770176544787546,59.0,38.35136120100316,27.88223099750659,35.95237989483748,28.910409151284505,36.12469232464832,36.130236264033115,2.9763700025807367,2.9722058738588046,0.09411908325075208,0.09413736003673198,1,1,0,0
15,2020-06-01 18:00:45.333877,3.2876405053313675,59.0,38.36151289455299,27.89261632528619,35.95851703005951,28.920969062109897,36.130826665314714,36.13636934646965,2.9763753659425376,2.972212182286725,0.0941075480960821,0.09412582153346097,1,1,0,0
16,2020-06-01 18:00:45.948616,3.298236367581069,59.0,38.7202423115656,28.25261121834506,36.200775763621124,29.009757674917857,36.37297522137314,36.378468295833585,2.976586820596225,2.972460896910782,0.09365180146552031,0.09366994276453035,1,1,0,0
17,2020-06-01 18:00:46.533243,3.3282243791278177,59.0,38.748472730626105,28.281695732328124,36.217858295055535,29.039320770422442,36.39004999378396,36.395539574794,2.9766017118540447,2.9724784121261507,0.09361963521666948,0.09363776720145613,1,1,0,0
18,2020-06-01 18:00:47.099492,3.358137131883069,59.0,38.77663365829976,28.310707962996567,36.234900008915304,29.068810477169784,36.40708396847286,36.41257006497092,2.976616565010083,2.97249588252604,0.093587541886831,0.09360566458008768,1,1,0,0
19,2020-06-01 18:00:47.685663,3.387974796455964,59.0,38.804725246359766,28.339648071369844,36.25190098859257,29.098226958208322,36.424077228785094,36.42955984968849,2.9766313801543447,2.972513308216307,0.09355552134490211,0.09357363476927386,1,1,0,0
20,2020-06-01 18:00:48.260427,3.4177375431488883,59.0,38.591354194844726,30.102158674791134,35.880773628048786,29.100670377329415,36.05311867641237,36.058677302079374,2.9763074004632344,2.972132240761887,0.09425363464800539,0.09427195050863585,1,1,0,0
21,2020-06-01 18:00:48.823074,3.4422352438579367,59.0,38.614591934851305,30.126122071318555,35.89489040874332,29.12487318884478,36.06722902471675,36.07278475424394,2.976319745623023,2.972146761234548,0.09422711402141819,0.09424542217809231,1,1,0,0
22,2020-06-01 18:00:49.437653,3.4666708947072777,59.0,38.637771800444895,30.150025283802954,35.90897287979898,29.14901527268882,36.081305079907324,36.08685792073484,2.976332059067609,2.9721612444036367,0.094200655190043,0.09421895566178112,1,1,0,0
23,2020-06-01 18:00:49.993542,3.4910446402793553,59.0,38.66089392217097,30.17386845034776,35.923021114553535,29.173096767913442,36.09534691528212,36.1008968748323,2.9763443408732115,2.972175690358789,0.0941742580342184,0.09419255083999885,1,1,0,0
24,2020-06-01 18:00:50.569608,3.5153566248766595,59.0,38.49841909478613,27.827325175665088,35.470383480208824,29.131757887030837,35.642915915328345,35.64855891055993,2.9759477643878895,2.9717092340607465,0.09502345652383576,0.09504199647648384,1,1,0,0
25,2020-06-01 18:00:51.176308,3.5101316138288894,59.0,38.49340302193025,27.822206116347225,35.46732654493266,29.126549944990607,35.639860378692134,35.64550400365117,2.975945080092515,2.9717060767722856,0.09502918242664554,0.09504772404945905,1,1,0,0
26,2020-06-01 18:00:51.742849,3.5049199995867184,59.0,38.48839979533824,27.817100142961642,35.46427747873169,29.121355318256157,35.636812707572275,35.64245696065639,2.975942402627325,2.9717029275175477,0.09503489346705025,0.09505343675574364,1,1,0,0
