iteration,timestamps,TANK_LEVEL,RESERVOIR_LEVEL,J421,J332,J156,J39,J269,J273,J280,J285,FLOW_PUMP1,FLOW_PUMP2,STATUS_PUMP1,STATUS_PUMP2,Attack#01,Attack#02
0,2020-08-17 18:57:37.741467,3.0,,0.01504425,0.008609582,0.0217867,0.06241494,0.0,0.0,0.0,0.0,,,0,1,0,0
1,2020-08-17 18:57:37.782678,2.8736332438861893,59.0,35.94907941737716,19.9014002938734,22.882486745721465,27.186863849716907,23.047652215559452,23.047652215559452,2.9900865456667987,2.9900865456667987,0.0,0.1177743303463087,0,1,0,0
2,2020-08-17 18:57:38.437852,2.7476167472636917,59.0,35.83151203820954,19.826784929104527,22.784957227055813,27.068507084079265,22.950136463162195,22.950136463162195,2.9900601253501975,2.9900601253501975,0.0,0.11794371490885729,0,1,0,0
3,2020-08-17 18:57:39.034337,2.621999633332237,59.0,35.71379498267767,19.74626968978231,22.687169824301805,26.950020040669934,22.85236287289942,22.85236287289942,2.9900336163217816,2.9900336163217816,0.0,0.11811346017979112,0,1,0,0
4,2020-08-17 18:57:39.632114,2.496755258034483,59.0,35.72324426109,20.256336223813086,22.9210377990305,26.967513789579108,23.08619783009715,23.08619783009715,2.990096983793883,2.990096983793883,0.0,0.11770735274594442,0,1,0,0
5,2020-08-17 18:57:40.238068,2.379183133503929,59.0,35.609917371816834,20.143580905245322,22.826260298096543,26.85342537036491,22.991433703089214,22.991433703089214,2.9900713164636556,2.9900713164636556,0.0,0.11787199233968057,1,1,0,0
6,2020-08-17 18:57:40.868028,2.2618035832341263,59.0,37.10512107319852,21.75607294749623,35.03861215040024,27.784203690200677,35.211342545508515,35.21707467073314,2.9755678359396853,2.9712623593968814,0.09583098476103538,0.09584976074954082,1,1,0,0
7,2020-08-17 18:57:41.476614,2.2307560369159916,59.0,37.075603767618276,21.726177595094434,35.02082384361384,27.753608111786285,35.19356241210268,35.199298217328234,2.9755521494368153,2.971243908817428,0.09586420136994009,0.09588298708862478,1,1,0,0
8,2020-08-17 18:57:42.072071,2.199786207028609,59.0,37.10861488602343,21.98175817493911,35.10652833083499,27.75190484680636,35.27922753266486,35.284945613357394,2.9756277026549967,2.9713327750667773,0.09570412504304955,0.0957228638857578,1,1,0,0
9,2020-08-17 18:57:42.675913,2.1742664992274285,59.0,37.08432351852207,21.957125739187497,35.091900387128874,27.726699782121692,35.26460630571296,35.27032741057228,2.975614811736449,2.9713176126736016,0.0957314534629469,0.09575020030563192,1,1,0,0
10,2020-08-17 18:57:43.287754,2.1488107313380453,59.0,37.060092821632026,21.93255428601369,35.077309865832405,27.701557150458974,35.25002248493158,35.255746606646014,2.9756019519843306,2.971302486938704,0.09575870918898625,0.0957774640114941,1,1,0,0
11,2020-08-17 18:57:43.891727,2.1234187332809995,59.0,37.03592263467907,21.90804365682633,35.06275666315214,27.676476789324745,35.23547596656745,35.24120309784347,2.9755891233215195,2.971287397771377,0.09578589243774187,0.09580465521997285,1,1,0,0
12,2020-08-17 18:57:44.514702,2.0980903354835476,59.0,37.36396058226319,27.265682197855078,35.56528273199464,27.782704690858417,35.73777176858074,35.7433952239367,2.976031055646409,2.971807201869048,0.09484564059924487,0.09486412871028857,1,1,0,0
13,2020-08-17 18:57:45.129390,2.1229393314838063,59.0,37.38748595692526,27.28985540720536,35.57943436257317,27.80725512679465,35.75191693089775,35.75753747396537,2.976043469652012,2.9718218033166863,0.09481911399626562,0.09483759437769297,1,1,0,0
