iteration,TANK_LEVEL,J421,J332,J156,J39,J269,J273,J280,J285,FLOW_PUMP1,FLOW_PUMP2,STATUS_PUMP1,STATUS_PUMP2
0,3.245990104949229,37.89931389444841,21.294824135902324,35.04043373653242,28.6197091228263,35.213163294736376,35.21889504315135,2.9755694421418966,2.971264248623683,0.09582758302918977,0.09584635802131625,1,1
1,3.1948122665914127,37.850995402255165,21.245983140436316,35.011078399664285,28.569673047874524,35.18382144658847,35.18955926819456,2.97554355434103,2.9712337992029347,0.0958823975675386,0.0959011886171639,1,1
2,3.1437626770355536,37.80279738611249,21.19726172677749,34.98179994794009,28.51975956789918,35.15455645205293,35.16030033265287,2.975517727055937,2.9712034209616647,0.09593705737534992,0.0959558644416725,1,1
3,3.0928409742661103,37.81681107273553,22.112631392085568,35.30474661451963,28.55801409312945,35.477354893463314,35.483032036816596,2.9758022035306624,2.9715380242890532,0.09533353110453266,0.09535216157323842,1,1
4,3.053008790443471,37.77901134993148,22.07442576199559,35.281879197181965,28.51890165648134,35.45449795652644,35.46017981860166,2.9757820893530535,2.971514365843497,0.0953763108797763,0.09539495384808294,1,1
5,3.013276697819464,37.74130623966889,22.036314399679092,35.259071225941184,28.479885788222028,35.43170044075633,35.437387010328635,2.9757620230216233,2.971490763675206,0.09541897260788415,0.09543762804406426,1,1
6,2.973644420204195,37.70369548206213,21.99829705387868,35.23632252543911,28.440966230799752,35.40896217085631,35.414653436728486,2.975742004418464,2.9714672176454897,0.09546151667538205,0.09548018454779764,1,1
7,2.934111682312121,37.75776653795562,22.458156217699376,35.47043605211719,28.440232088909106,35.64296846318385,35.64861144758581,2.9759478105506005,2.9717092883576655,0.09502335805104813,0.09504189797497352,1,1
8,2.900367187671975,37.725723094058694,22.425701274851,35.45110283966859,28.40701653728761,35.623644096958984,35.6292910643086,2.9759308327161307,2.971689318900836,0.09505956875715348,0.09507811924406642,1,1
9,2.866707414657739,37.69375980056691,22.393326554149148,35.43181955077239,28.373883141173415,35.604369633102536,35.61002057386165,2.975913895538298,2.9716693972648116,0.09509568104250236,0.09511424206567648,1,1
10,2.83313213299823,37.66187644068944,22.361031843906297,35.41258604196361,28.34083168359455,35.585144928201785,35.590799832855836,2.975896998916788,2.9716495233316067,0.09513169521701775,0.09515026674980065,1,1
11,2.7996411131473593,37.977442670219816,27.648646797623634,35.87865209641707,28.450066964556022,36.05099811154575,36.05655717249215,2.9763055450301152,2.97213005838708,0.09425762005316676,0.09427593707160722,1,1
12,2.8161871319502296,37.99317954231836,27.664787401410926,35.88813865031811,28.466471137977585,36.06048034265642,36.066037457295934,2.976313841407773,2.972139816650781,0.09423979861080803,0.09425811045208483,1,1
13,2.8326914542267474,38.00887722468022,27.68088758677245,35.89760195382273,28.482834256855377,36.06993933436793,36.07549450765195,2.976322116679299,2.972149550089327,0.09422201964531371,0.0942403263222493,1,1
14,2.8491541793598714,38.0245358086091,27.696947448941394,35.9070420592856,28.499156417797927,36.079375139008164,36.08492837587603,2.9763303708960365,2.972159258763128,0.09420428306677082,0.09422258459215822,1,1
15,2.865575406522197,38.30838875496882,27.366401990715552,36.032301382580215,28.574796258377482,36.204577433259075,36.21010499318318,2.9764398220690396,2.972287996086038,0.09396882585219539,0.09398705903508889,1,1
16,2.89515402723751,38.336229088857124,27.39506732701235,36.04910777613179,28.60396219710649,36.22137618043482,36.226900297628944,2.9764544971317264,2.972305257009708,0.09393721784544391,0.09395544186042142,1,1
17,2.9246586952523472,38.36400112642994,27.42366168165072,36.06587412349894,28.63305599432696,36.23813490091314,36.24365558415106,2.976469134794563,2.972322473943507,0.09390568136237058,0.0939238962316993,1,1
18,2.9540895779111764,38.39170501667492,27.452185212493212,36.08260050653236,28.662077810068702,36.2548536764988,36.260370934533555,2.976483735145692,2.9723396469911165,0.09387421627395563,0.0938924220198553,1,1
19,2.9834468422565976,38.24547067378401,29.643107909123096,35.986759445833925,28.69406624461903,36.159056223038675,36.16459311494275,2.976400043345677,2.972241208040714,0.09405445806563002,0.09407271609385383,1,1
