iteration,TANK_LEVEL,J421,J332,J156,J39,J269,J273,J280,J285,FLOW_PUMP1,FLOW_PUMP2,STATUS_PUMP1,STATUS_PUMP2
0,3.038286199965313,37.56283072738405,20.67048778452368,34.576180146745145,28.3381679123352,34.74912347413077,34.75495147040097,2.9751591723643642,2.9707816863549965,0.09669316576945504,0.09671219485747154,1,1
1,2.9793241691338466,37.50722161282195,20.61438572308085,34.54231072874977,28.280687321340544,34.71526968870678,34.72110472341217,2.975129170042038,2.970746397411027,0.0967562053150742,0.09677525295279407,1,1
2,2.920509631134607,37.45175088164471,20.55842030906077,34.50853053471717,28.223346828465075,34.68150509107885,34.6873471479351,2.9750992371313245,2.9707111901099807,0.09681906415967226,0.09683813029988123,1,1
3,2.8618421631906443,37.6095060108092,21.78611877009957,35.23455712574413,28.33637269019342,35.40719758071826,35.41288921108732,2.975740450701956,2.971465390152602,0.09546481799938726,0.09548348683694152,1,1
4,2.8233284916658334,37.57295226192028,21.749161022912595,35.212472335023065,28.29853415109212,35.38512291855861,35.390819109235764,2.9757210117806068,2.971442525949172,0.0955061134399571,0.09552479435158641,1,1
5,2.784911438473628,37.53648985952658,21.71229437033454,35.190444783793936,28.260788937377235,35.36310547179616,35.36880621193268,2.9757016191022956,2.971419716137362,0.09554729548859761,0.09556598844372209,1,1
6,2.746590738315618,37.50011855396491,21.675518570467524,35.16847430446316,28.22313680106496,35.34114507289658,35.346850351670426,2.975682272553186,2.9713969605832773,0.09558836451277317,0.09560706948089862,1,1
7,2.70836612675312,37.523724460695334,21.437332188259425,35.2676445781114,28.21029756949742,35.440269862519315,35.445954662455335,2.9757695663314507,2.971499636172304,0.09540293717204001,0.09542158792154651,1,1
8,2.673956968622136,37.49105280681212,21.404266882255776,35.2479328362586,28.176435966922703,35.42056715789633,35.42625602677701,2.9757522219138792,2.971479235539448,0.0954398042016384,0.09545846572684652,1,1
9,2.639634067731805,37.45846274834999,21.3712831651251,35.228271949901014,28.142657967193678,35.40091528717193,35.40660821527332,2.9757349189449656,2.9714588836589897,0.09547657104129885,0.09549524331497682,1,1
10,2.6053971896716206,37.42595406463009,21.33838082168098,35.20866177273463,28.108963349662055,35.38131410409527,35.38701108171742,2.975717657322562,2.9714385804107692,0.09551323800721977,0.09553192100221118,1,1
11,2.57124610077085,37.72988506126296,27.503796448292455,35.624084604858126,28.226230736602012,35.79654677083738,35.80215812789473,2.976082626205347,2.9718678595525816,0.09473540168947149,0.09475385768489625,1,1
12,2.589087717187681,37.74685561061604,27.521195000337094,35.63432323511262,28.243909401241375,35.8067807239392,35.81238997514181,2.9760916026820396,2.971878417752883,0.0947162021097422,0.09473465251369333,1,1
13,2.606884412657209,37.763783972417585,27.53855003969091,35.64453684896564,28.26154388011461,35.81698967253433,35.82259682323769,2.9761005563300316,2.971888949101931,0.09469704805367768,0.09471549287997198,1,1
14,2.6246362936910685,37.78067024428181,27.555861668275675,35.65472550219462,28.279134276577572,35.82717367237139,35.83277872791801,2.97610948720461,2.9718994536647685,0.09467793942636742,0.09469637868879024,1,1
15,2.642343466578822,38.126747378096084,27.46681722710131,35.95447948392258,28.361506370137512,36.12679095766467,36.132334466585945,2.9763718374852246,2.9722080320877495,0.09411513698411494,0.09413341262450046,1,1
16,2.6736585064959684,38.15618468468165,27.497166095616286,35.97223706580765,28.39236390721782,36.14454045423409,36.1500803227964,2.9763873549693614,2.9722262838735105,0.09408175853892978,0.09410002449046768,1,1
17,2.704895451440123,38.1855500199901,27.52744003069099,35.989952547481366,28.423145346318712,36.162247871174,36.16778410864397,2.976402832952445,2.972244489197962,0.0940484550063835,0.0940667112925146,1,1
18,2.7360544766850836,38.21484353949519,27.55763919751734,36.00762601379955,28.453850854731094,36.17991329329193,36.18544590891452,2.9764182715270806,2.9722626481700374,0.09401522625443777,0.09403347289855342,1,1
19,2.767135757195703,38.059706891253896,29.62544388133208,35.48674933396016,28.51027360980958,35.659274281917334,35.664913906108595,2.9759621338868243,2.971726135573796,0.0949927997718037,0.09501133078315525,1,1
20,2.80233491817539,38.09290877388044,29.65975223716942,35.506913662946346,28.544900745183135,35.679429387631274,35.685064859111165,2.975979835359567,2.97174695617975,0.09495502279353102,0.09497354278887737,1,1
21,2.8374456929510927,38.12602915750534,29.693975373927877,35.52703022027124,28.579441989877587,35.6995367453423,35.70516807476264,2.9759974914266394,2.9717677233793793,0.09491732995490446,0.09493583896094326,1,1
22,2.872468278385554,38.159068215942,29.72811347746245,35.54709909985796,28.613897530905952,35.71959644891835,35.72522364690609,2.9760151021939407,2.9717884372972705,0.0948797211143991,0.09489821915777273,1,1
23,2.907402871010376,37.9047918505247,26.740424373594756,35.172699394605885,28.517691968095853,35.34536822432948,35.35107263021402,2.97568599336077,2.971401337024652,0.09558046711764194,0.09559916977552095,1,1
24,2.8984723402749495,37.8962381776238,26.73169876846024,35.16750043535026,28.508807173359138,35.340171650661034,35.345877130638,2.975681414897963,2.9713959518028688,0.095590184802771,0.09560889030340419,1,1
25,2.889564545865653,37.88770624557844,26.722995272328554,35.16231480532127,28.499944897071906,35.334988400222414,35.34069495159176,2.975676847944328,2.9713905801182747,0.09559987722138913,0.09561858555752771,1,1
26,2.88067942866698,37.87919599800959,26.714313828225805,35.15714246935664,28.491105081175,35.329818437866535,35.335526057935084,2.9756722924706835,2.9713852219365435,0.0956095444419865,0.09562825560640052,1,1
27,2.87181692972365,38.162302287301884,26.881430951998375,35.17888244916553,28.4906288834949,35.35154844189745,35.35725157044813,2.9756914381674306,2.9714077412464874,0.09556890954105068,0.09558760881813082,1,1
28,2.868944962527408,38.159562980256055,26.878615978823667,35.17721243531838,28.48776250531032,35.349879194291645,35.35558266783664,2.9756899675829374,2.9714060115341354,0.09557203123721394,0.09559073142742638,1,1
29,2.866080299118053,38.15683063364165,26.87580815182296,35.17554667687928,28.48490340452613,35.348214200153734,35.35391801781951,2.975688500722036,2.9714042862014978,0.09557514494255874,0.09559384604358076,1,1
30,2.8632229207996147,38.15410522966778,26.87300745276402,35.17388516291007,28.48205156257162,35.346553448550466,35.352257609465696,2.9756870375752555,2.9714025652374403,0.09557825067781088,0.09559695268732574,1,1
31,2.8603728089245806,38.08912194661292,30.078747604894467,34.95864223884435,28.53946595712646,35.131409389567324,35.13715806371981,2.975497293885006,2.9711793873171146,0.09598028250660783,0.09599910224217927,1,1
32,2.8840517682334905,38.11155924452294,30.102024030844255,34.97237840839264,28.562867973637147,35.14513924371259,35.15088507440451,2.9755094145232306,2.971193643700083,0.09595464403501454,0.09597345625563107,1,1
33,2.907670741567074,38.13394061364248,30.125241972721703,34.986081156164914,28.586211248143265,35.15883569227904,35.16457868680301,2.9755215040754095,2.971207863519517,0.09592906550284643,0.09594787022706752,1,1
34,2.931229869165932,38.15626618047257,30.14840156585759,34.99975055386584,28.609495915661277,35.17249880693254,35.17823897256362,2.975533562616107,2.9712220468630903,0.0959035467929719,0.0959223440393158,1,1
