iteration,TANK_LEVEL,J421,J332,J156,J39,J269,J273,J280,J285,FLOW_PUMP1,FLOW_PUMP2,STATUS_PUMP1,STATUS_PUMP2
0,2.8731418294859026,37.56565060677235,21.031308586703382,34.81204659138892,28.273230631191787,34.984881193487155,34.99066023708487,2.9753678399566965,2.971027122668808,0.09625374996704847,0.09627264992113724,1,1
1,2.824999760021427,37.52015947474298,20.985307258357146,34.784422555177855,28.226106835360405,34.95726987822117,34.963054649321975,2.975343425682958,2.9709984064242363,0.09630525021362153,0.09632416528725367,1,1
2,2.776978184995741,37.474781656881774,20.939418552555885,34.75687058812484,28.17909851689715,34.92973060227639,34.93552108744609,2.9753190686725333,2.970969757533524,0.09635660628269621,0.09637553643760986,1,1
3,2.7290767670834413,37.488273824039425,21.700199874692778,35.1058228226085,28.20809993979595,35.278522348366806,35.28424057490561,2.975627080965552,2.971332043831069,0.09570544316148827,0.09572418239002956,1,1
4,2.691209984219242,37.45233211800226,21.663852111468096,35.08409787609429,28.17088718517092,35.256807377767046,35.26253009588437,2.9756079350066003,2.9713095242134315,0.09574602923696542,0.09576478034694756,1,1
5,2.6534381600138914,37.416480195668655,21.627593930777685,35.06242918439017,28.133766203268372,35.23514863822794,35.240875837230504,2.975588834627949,2.971287058207885,0.09578650408830061,0.09580526704964627,1,1
6,2.6157610342407764,37.38071781214079,21.59142509507381,35.04081658327577,28.096736750570265,35.213545965587585,35.21927763480849,2.975569779717347,2.9712646456824032,0.09582686807427,0.09584564285698594,1,1
7,2.5781783475126616,37.40632296217039,21.76966961355145,35.16653025065612,28.084497372793102,35.33920191115777,35.34490759157852,2.9756805604794536,2.9713949468295056,0.09559199819377286,0.0956107042249006,1,1
8,2.5444656446665164,37.37431068993054,21.73725227444921,35.14721135178495,28.05131167260607,35.31989187806293,35.325601550231696,2.9756635451182305,2.971374933236042,0.09562810495989844,0.09564682155483856,1,1
9,2.5108374202959567,37.34237833644137,21.704914916143473,35.12794224399971,28.018207899585313,35.30063161485245,35.306345269223144,2.975646570447452,2.971354967503146,0.0956641138093194,0.09568284094139089,1,1
10,2.4772934453090016,37.31052568602426,21.672657328026027,35.10872278453303,27.985185837829896,35.281420978811155,35.28713860586127,2.975629636366847,2.9713350495128736,0.09570002504950359,0.095718762692099,1,1
11,2.4438334913330237,37.61891240147489,27.295859152766646,35.51992302440094,28.0982128455938,35.6924327994967,35.69806559221716,2.9759912539198297,2.9717603867766798,0.0949306474767319,0.09494916036523347,1,1
12,2.461507759675996,37.63571810796478,27.31309250593589,35.53006412042075,28.115727122924802,35.70256925819888,35.708199963000595,2.976000153944568,2.97177085505313,0.09491164480436769,0.09493015215309426,1,1
13,2.4791375677660454,37.65248206747579,27.330282795299105,35.540180452796946,28.13319766143713,35.71268096503863,35.718309587225946,2.976009031358629,2.9717812967347754,0.09489268717858666,0.09491118900121759,1,1
14,2.496723020998587,37.66920437660845,27.347430121713565,35.55027207676659,28.150624563429425,35.72276797522447,35.728394520088884,2.9760178862167592,2.971791711886013,0.09487377450535088,0.09489227081553422,1,1
15,2.5142642245490237,38.00935776794566,27.442103420469756,35.82203175921431,28.23736548954357,35.994403583244136,35.99997426447132,2.976256012118661,2.972071797393525,0.09436396197868424,0.09438230989973205,1,1
16,2.5462448026505484,38.03940938023176,27.47309664637715,35.84017063623601,28.268870740576993,36.01253419056677,36.018101148418836,2.9762718834752633,2.9720904654057563,0.09432989897556543,0.09434823699614107,1,1
17,2.5781456841155688,38.06938759708288,27.50401341402236,35.85826658607665,28.30029836595451,36.03062189175016,36.03618513570086,2.976287714447949,2.9721090859182553,0.0942959121999893,0.09431424034401206,1,1
18,2.609967047294461,38.09929257648854,27.534853891431574,35.876319694796294,28.331648535778278,36.04866677280518,36.05422631230613,2.9763035051311633,2.9721276590421226,0.09426200151876649,0.09428031981010548,1,1
19,2.641709070225943,37.92520135034829,29.208482716503674,35.57051881040002,28.37766604669624,35.7430054536365,35.748627831403994,2.976035649006697,2.9718126046142785,0.09483582611221414,0.0948543113632788,1,1
20,2.675784564184781,37.9573614239861,29.241659117223143,35.58999534792332,28.41120377200476,35.76247308973926,35.76809145970593,2.9760527327754644,2.971832698672877,0.09479931616824015,0.09481779078145393,1,1
21,2.7097746364100743,37.98944263882652,29.2747532295678,35.60942572287102,28.44465842272421,35.7818945860528,35.78750895847787,2.9760697728121244,2.9718527412936027,0.09476288774558439,0.09478135174672107,1,1
22,2.7436794776383095,38.021445163609926,29.30776523381366,35.62881002665168,28.47803018029075,35.80127003393248,35.80688041905121,2.976086769218803,2.971872732596573,0.09472654070523709,0.09474499412001691,1,1
23,2.777499278280729,37.7920653375687,26.620191698247773,35.061413668051756,28.393476824852307,35.23413358835475,35.239860997379665,2.975587939379274,2.9712860052098264,0.09578840081657243,0.09580716433335625,1,1
24,2.771950588156301,37.786743325289876,26.61476103997466,35.05817794290199,28.3879470969622,35.230899349526936,35.23662742775676,2.975585086802802,2.97128264998846,0.09579444424506131,0.09581320953163995,1,1
25,2.7664160377555476,37.781434858683184,26.60934417736761,35.05495049794207,28.38243141877704,35.22767338713162,35.23340213287467,2.975582241437415,2.971279303248849,0.09580047207259976,0.09581923912445954,1,1
26,2.7608955905772206,37.776139902849934,26.60394107502122,35.0517313116095,28.376929754227582,35.224455679615915,35.230185091184765,2.975579403264817,2.971275964969429,0.09580648434051715,0.09582525315315613,1,1
27,2.7553892102167623,37.946221748915846,26.601596826624778,34.67383631647509,28.369658284641112,34.8467345984607,34.85254231341101,2.975245624334434,2.9708833717772336,0.09651132056595076,0.09653029617864449,1,1
28,2.748671770275152,37.93981380873197,26.59502772661228,34.669912289901475,28.362967834826982,34.84281238109581,34.8486209106275,2.9752421520674233,2.970879287671991,0.09651862984450972,0.09653760760568582,1,1
29,2.7419714317579746,37.93342215721846,26.588475288294866,34.66599830495559,28.35629435824263,34.83890020079633,34.844709542855284,2.9752386885564945,2.9708752138657246,0.09652592022127778,0.0965449001254605,1,1
30,2.7352881504410504,37.927046752359175,26.581939468884023,34.66209433538975,28.34963781128082,34.83499803132614,34.84080818386339,2.9752352337794292,2.970871150332293,0.09653319174668494,0.09655217378841277,1,1
