iteration,TANK_LEVEL,J421,J332,J156,J39,J269,J273,J280,J285,FLOW_PUMP1,FLOW_PUMP2,STATUS_PUMP1,STATUS_PUMP2
0,2.4498426600857783,37.12252928628416,20.060437822504703,34.68241986668302,27.8180511465792,34.855314191379605,34.861120124592915,2.9752532192371106,2.9708923049560028,0.09649533130906335,0.09651430222217094,1,1
1,2.398049659130166,37.07366204468313,20.011028203580842,34.652840407342026,27.76741752327718,34.825748370473804,34.83156044428077,2.975227044098652,2.9708615175713717,0.09655042731066756,0.09656941441929785,1,1
2,2.3463855655771226,37.02512139718863,19.966811132406356,34.62357304563079,27.717097869970637,34.796494507083054,34.80231265839768,2.975201137870833,2.9708310464817345,0.09660493091699278,0.09662393405151261,1,1
3,2.2948712999222494,37.08665672051036,21.53545512769113,34.87142135430095,27.788768758247933,35.04422862554068,35.049995363638075,2.975420293846824,2.9710888193132234,0.09614302260261706,0.09616189006250285,1,1
4,2.259217046732388,37.05279949751642,21.50119241130448,34.85097783913473,27.75369823349353,35.023794518994606,35.02956549324814,2.9754022366487405,2.97106758030624,0.09618115264434808,0.09620003129183764,1,1
5,2.2236520058838636,37.01902667286903,21.467014035140572,34.83058703248324,27.718714092532103,35.00341309854218,35.00918829885673,2.975384222481537,2.9710463919126795,0.09621917899091356,0.09623806879776883,1,1
6,2.18817593476507,36.9853380181232,21.432919776838027,34.810248782258356,27.683816107441963,34.98308421215049,34.988863628455746,2.975366251239315,2.9710252540079694,0.0962571019712249,0.09627600290928608,1,1
7,2.1527885915339198,37.018428549724675,21.35215082459009,35.010919678816634,27.679792148846424,35.18366279868309,35.189400653130875,2.9755434143488557,2.9712336345431183,0.09588269391281319,0.09590148504926292,1,1
8,2.122540551573593,36.98967633932209,21.323023552525832,34.99360335741419,27.64997433121703,35.16635443589648,35.1720958736488,2.9755281400263343,2.971215668773411,0.0959150229848654,0.09593382359401427,1,1
9,2.0923681514895094,36.96099577831896,21.293968106665638,34.97633143183026,27.620230084565016,35.149090449844934,35.15483546230945,2.975512902329072,2.971197746082737,0.0959472652882133,0.0959660753462116,1,1
