iteration,TANK_LEVEL,J421,J332,J156,J39,J269,J273,J280,J285,FLOW_PUMP1,FLOW_PUMP2,STATUS_PUMP1,STATUS_PUMP2
0,3.7085790901579543,38.22705054121312,20.50425367809637,35.262384740260615,28.958554307416613,35.435012435974215,35.440698321582474,2.9757649385092435,2.9714941928934167,0.0954127751876421,0.0954314288124572,1,1
1,3.6448192959717716,38.16711600663942,20.443734222527617,35.22596470272414,28.896505443058167,35.39860909809357,35.404302502595854,2.9757328882228222,2.9714564951085265,0.09548088542935557,0.09549955896464568,1,1
2,3.5812188583081337,38.107330348852614,20.38336170748962,35.18964086090976,28.83460733412486,35.36230191771325,35.368002823899744,2.9757009112921295,2.971418883605793,0.09554879840136378,0.09556749179624269,1,1
3,3.517777315625949,38.22319292592478,22.64764766799542,35.50027463578682,28.983038556705743,35.67279339699813,35.678430235652016,2.975974007602616,2.9717401015279847,0.09496746131081416,0.0949859849330711,1,1
4,3.477957374948673,38.185387691839736,22.609452629335145,35.47736330758521,28.943940546006395,35.64989254937967,35.65553410683992,2.9759538930757756,2.97171644266966,0.09501038224386374,0.09502891838311474,1,1
5,3.43823785570693,38.14767743335227,22.571352167018723,35.45451177224375,28.90493940955249,35.627051469600985,35.63269773460209,2.975933826568408,2.9716928402924268,0.09505318425550395,0.09507173287985586,1,1
6,3.3986184796654157,38.11006188845573,22.533346027960427,35.43171985255623,28.866034887956197,35.604269980517785,35.60992094182211,2.9759138079616605,2.9716692942565075,0.09509586773703367,0.09511442881468367,1,1
7,3.3590989695043163,38.127658726598256,22.239638099793062,35.5107259521328,28.85407931945131,35.683239933260054,35.68887461971575,2.9759831816273135,2.9717508920851756,0.09494788003405709,0.09496639794677357,1,1
8,3.3236103682312574,38.093943249604806,22.205548303436267,35.49031847335935,28.81917370768752,35.66284178864093,35.66848067773189,2.975965267347682,2.971729821174108,0.0949861135385558,0.09500464260000159,1,1
9,3.2882112212889893,38.060312445489586,22.171543041658232,35.46996401192469,28.78435470341578,35.642496638961106,35.64813972060189,2.9759473960574567,2.971708800827706,0.09502424223133225,0.09504278241315724,1,1
10,3.2529012834537667,38.02676608317897,22.137622089791513,35.44966241354726,28.749622076319703,35.62220432999459,35.62785159412478,2.975929567650084,2.9716878309206294,0.09506226644787473,0.09508081772180796,1,1
11,3.217680310286738,38.3349643226056,27.603686539892728,36.04905216807305,28.85435103524734,36.22132059767195,36.22684472625539,2.9764544485834037,2.972305199906792,0.09393732244027052,0.0939555464855725,1,1
12,3.2296368644774134,38.346371680982315,27.61536262566603,36.05593752437109,28.866229435317784,36.22820282171685,36.233725540024054,2.976460460060231,2.9723122706529637,0.0939243719659975,0.0939425922554477,1,1
13,3.2415631186704843,38.35775039012785,27.627009268145436,36.06280578660841,28.878077893949545,36.235067959690085,36.24058927131804,2.9764664562043492,2.9723193233646867,0.09391145300699894,0.09392966954999277,1,1
14,3.2534591466019833,38.36910051856826,27.638626538337483,36.069656994695265,28.88989648328782,36.24191605148215,36.24743596001899,2.976472437053566,2.9723263580864625,0.09389856549279652,0.09391677829870704,1,1
15,3.2653250218430543,38.69181012905014,27.777127024919174,36.1508567713888,28.968033798675428,36.32307891029815,36.328582196802685,2.9765432905103637,2.972409696479822,0.09374577582737523,0.09376394434715311,1,1
16,3.2937176211699324,38.71854734514655,27.80465485322977,36.167038365604526,28.99604234906314,36.33925315102469,36.34475312666852,2.97655740345936,2.972426296241821,0.0937153170667664,0.09373347676232949,1,1
17,3.322038956679549,38.74521867701337,27.832114234464136,36.18318119279735,29.02398133086789,36.355388643522616,36.36088531676761,2.976571480338002,2.9724428535777108,0.09368492774843452,0.09370307864131569,1,1
18,3.3502891908464107,38.77182426962386,27.859505322058887,36.19928533308237,29.051850899657417,36.37148546786247,36.37697884715041,2.976585521231769,2.9724593685880194,0.09365460774497708,0.09367274985666284,1,1
19,3.3784684858469234,38.517723832554,29.871283382561778,35.79385254109117,29.079826526073298,35.966237215240795,35.97181368214571,2.9762313499353112,2.9720427895432593,0.09441687101866258,0.09443523432132483,1,1
20,3.4066097634952826,38.544414142349865,29.898739753250517,35.810070074064996,29.107586783523182,35.98244735235656,35.988020489327496,2.9762455442004665,2.9720594849473656,0.0943864224243953,0.09440477687457939,1,1
21,3.4346798010758732,38.57103817152105,29.92612727189998,35.82624845418148,29.135277497116924,35.99861835564539,36.00418817125052,2.976259701942084,2.972076137392314,0.0943560438383071,0.09437438945777554,1,1
22,3.4626787623873128,38.5975960670862,29.9534460932424,35.84238776296074,29.16289882368236,36.01475030658203,36.020316809369106,2.9762738232472117,2.9720927469805076,0.09432573513076802,0.09434407194123616,1,1
23,3.490606810924916,38.52269256099086,27.913177016415908,35.53819634140571,29.110191680233676,35.71069776081458,35.716326791447386,2.9760072903067822,2.9717792488964037,0.09489640543846656,0.0949149083449091,1,1
24,3.488979080414154,38.52112872616432,27.911578736583472,35.53724384748335,29.108565919862862,35.7097457023943,35.71537492910876,2.9760064544832616,2.971778265794441,0.09489819040894466,0.09491669383568796,1,1
25,3.487355526170603,38.519568901564526,27.909984553001088,35.53629379999073,29.10694432638963,35.708796089289194,35.714425511583514,2.976005620798759,2.971777285208418,0.09489997078285503,0.09491847472856409,1,1
26,3.485736137439744,38.51801307687337,27.908394455140915,35.535346192613886,29.10532688910343,35.70784891518822,35.71347853256188,2.97600478924781,2.97177630713189,0.0949017465721205,0.0949202510354637,1,1
27,3.4841209034949685,38.68822475260622,27.38941730854024,35.059908357216955,29.10211720000492,35.23262896897481,35.238356689321904,2.9755866123263672,2.9712844443204673,0.09579121233265203,0.09580997667277065,1,1
28,3.480312358837267,38.684587849576886,27.385687111450387,35.05767447597363,29.09831815566269,35.23039611386896,35.23612429622651,2.9755846429443977,2.971282127918961,0.09579538456803607,0.09581415012998964,1,1
29,3.476513575899361,38.6809602587102,27.38196645352864,35.05544633648921,29.094528827779207,35.22816899790652,35.2338976410969,2.9755826785821,2.9712798174216246,0.09579954601473849,0.09581831279539374,1,1
30,3.472724529439162,38.67734195596856,27.37825531021287,35.05322392382891,29.090749191329586,35.22594760615942,35.23167670900804,2.975580719226649,2.971277512813373,0.09580369670115668,0.09582246469738856,1,1
31,3.4689451942810194,38.67340170806284,30.677614941350164,35.05713220044319,29.133165079166098,35.22985408743712,35.23558238194937,2.9755841648697654,2.971281565604073,0.09579639736997306,0.09581516322852862,1,1
32,3.4891926509514235,38.69261419748115,30.697547005707484,35.06895592539276,29.153203778331253,35.24167238135942,35.24739823059376,2.975594588197481,2.971293825598572,0.09577431346230597,0.0957930728538769,1,1
33,3.5093884382173854,38.71177835660073,30.717428560144292,35.08075052340756,29.173191758115145,35.253461562342665,35.25918497260045,2.9756049846643577,2.9713060539992213,0.09575228214163833,0.09577103508235954,1,1
34,3.5295326791168264,38.73089428921659,30.737259743843488,35.09251605474603,29.193129137547878,35.26522169061319,35.27094266818138,2.975615354332028,2.971318250878511,0.09573030330811812,0.09574904981409009,1,1
35,3.549625496454027,38.50840351511387,27.73262524660931,34.77530829321877,29.097416179728576,34.94815981414591,34.95394647531003,2.9753353690264106,2.9709889301268646,0.09632224001064556,0.09634116007318154,1,1
