iteration,TANK_LEVEL,J421,J332,J156,J39,J269,J273,J280,J285,FLOW_PUMP1,FLOW_PUMP2,STATUS_PUMP1,STATUS_PUMP2
0,3.4557278163375287,38.101024194556615,21.29931821174177,35.22685546594943,28.82815415381055,35.39949945282497,35.40519267340595,2.9757336722118097,2.971457417242206,0.09547921974142445,0.0954978927895063,1,1
1,3.404405107092927,38.052563959159414,21.250350361464093,35.19742608209647,28.77798034159077,35.370083567408145,35.37578286555761,2.9757077657649234,2.97142694588743,0.09553424415031248,0.09555293328835666,1,1
2,3.3532111376474916,38.0042246768317,21.20150251486529,35.16807386349106,28.72792957248611,35.3407448156735,35.34645017717895,2.975681919898669,2.971396545788437,0.09558911299134036,0.09560781817842519,1,1
3,3.302145544026743,37.99892180578843,21.645414663492467,35.474736828345655,28.744645448416726,35.64726727174923,35.65290937022522,2.9759515869256106,2.9717137301584415,0.09501530211512028,0.09503383968932788,1,1
4,3.259262852249975,37.958271154889076,21.60435342590349,35.450158262506804,28.70258754166023,35.62269995204643,35.628347114013096,2.9759300031355025,2.9716883431418566,0.09506133780414584,0.09507988880715669,1,1
5,3.2164878694586037,37.9177221861263,21.56339332554817,35.42564373011925,28.660633292634124,35.59819663917763,35.60384885265039,2.975908470429708,2.971663016211302,0.09510724561518293,0.09512581001290063,1,1
6,3.173820296462239,37.8772746183665,21.52253409174464,35.4011930401079,28.61878242378419,35.57375714213312,35.57941439515686,2.9758869886827526,2.971637749219177,0.0951530259746622,0.09517160373308736,1,1
7,3.131259835068164,37.946987754154264,22.39331221662065,35.553413732953786,28.644830795295256,35.725908195172465,35.7315340933805,2.9760206426732623,2.971794954051049,0.09486788646440196,0.09488638105851814,1,1
8,3.0987259658672883,37.91606704061016,22.36201443658836,35.53474272779566,28.612792385557476,35.70724572629618,35.7128754679036,2.976004259685226,2.9717756842563787,0.09490287743879124,0.094921382231787,1,1
9,3.066273964495281,37.885223858002206,22.330794235983085,35.516120004222884,28.58083343791754,35.68863151848099,35.69426509424672,2.975987916087675,2.9717564607932516,0.0949377733325799,0.09495628829859597,1,1
10,3.0339036084957485,37.85445799662591,22.299651409928707,35.49754542374795,28.548953742371715,35.67006543329019,35.67570283399601,2.9759716117830735,2.9717372835469362,0.09497257444380935,0.09499109955705788,1,1
11,3.0016146761095825,38.13963322289757,27.799937762344022,35.83280061948325,28.641778111505737,36.00516753370181,36.01073600432028,2.9762654351175897,2.972082880797629,0.09434373966310718,0.09436208170628972,1,1
12,3.014864586871113,38.15226202131919,27.81288073769766,35.840431275674106,28.654933633016576,36.01279471118744,36.01836161554279,2.9762721115118183,2.972090733624114,0.09432940948861175,0.09434774736693004,1,1
13,3.028080969564229,38.16485917558899,27.825791136211684,35.848043055525466,28.668056057892578,36.02040302119927,36.025968363283184,2.9762787708908007,2.972098566437161,0.0943151139874159,0.09433344771125926,1,1
14,3.0412639053138406,38.17742476084487,27.838669035943887,35.85563600266225,28.68114546535839,36.02799250734047,36.03355629113484,2.9762854132963454,2.9721063792859397,0.09430085308314719,0.09431918266288056,1,1
15,3.0544134750661556,38.530105823584634,28.061057464713848,36.10937516512182,28.77460435555178,36.28161616013516,36.287127936477305,2.9765071015354607,2.972367130722432,0.09382384086433697,0.09384203200683544,1,1
16,3.085903386611747,38.55970595027925,28.091584153158742,36.12727274514829,28.80563045178186,36.299505603588955,36.305013716492525,2.976522717392541,2.972385498216454,0.09379016191353161,0.09380834329495427,1,1
17,3.1173145001140767,38.58923347329571,28.12203521737637,36.14512777394803,28.836579780232277,36.317352516599726,36.32285697542228,2.9765382933611235,2.9724038187934667,0.09375655872226235,0.09377473036629547,1,1
18,3.1486469928284038,38.61868854978256,28.15241082444492,36.16294033736523,28.867452510027128,36.335156984962794,36.3406577990399,2.976553829534943,2.9724220925637113,0.09372303115709164,0.09374119308737144,1,1
19,3.179901041697775,38.490754399605805,29.931647898601078,36.085842371413904,28.927285766509776,36.25809406707005,36.26361066130629,2.9764865646686474,2.972342975098236,0.09386811735431023,0.0938863213319787,1,1
20,3.2157505889390876,38.52454759233882,29.966556994194796,36.106292297087876,28.962543549148002,36.27853469377614,36.28404710121322,2.976504411415675,2.9723639665823782,0.09382964164552506,0.09384783446942277,1,1
21,3.25151011524477,38.55825785818507,30.001379388325297,36.12669380048219,28.9977138891933,36.29892692209927,36.304435153496286,2.9765222122996278,2.972384904122194,0.09379125141617366,0.09380943311333666,1,1
22,3.287179820612181,38.59188536756356,30.036115297318453,36.14704697374802,29.03279697656503,36.31927084413604,36.32477491022756,2.976539967425296,2.972405787840948,0.09375294652895412,0.09377111712636402,1,1
23,3.3227599047174152,38.358407075428815,26.980590081447936,35.41819579311968,28.93712503309802,35.59075211138989,35.596405859835215,2.9759019274079606,2.9716553202599414,0.09512119163260858,0.09513976010003612,1,1
24,3.3161034957841906,38.352031375044476,26.97408170864808,35.414314540447734,28.930495251033697,35.586872635417635,35.592527183808954,2.9758985175333663,2.9716513095398227,0.09512845885864618,0.09514702944690892,1,1
25,3.309464089867774,38.345671937924934,26.96758989957072,35.41044325275902,28.92388234509233,35.58300311993385,35.588658466247395,2.9758951162852227,2.9716473089662188,0.09513570722848388,0.0951542799321588,1,1
26,3.3028416428507086,38.33932872196773,26.961114611533056,35.406581903921676,28.917286271769193,35.57914353881807,35.584799681035236,2.9758917236415883,2.9716433185133013,0.09514293679259907,0.09516151160627724,1,1
27,3.2962361107336164,38.49725872190669,26.92875513983065,34.65099300287254,28.90606509470367,34.82390181792937,34.829714275308575,2.9752254090682513,2.970859594436959,0.0965538679942342,0.09657285611440855,1,1
