iteration,TANK_LEVEL,J421,J332,J156,J39,J269,J273,J280,J285,FLOW_PUMP1,FLOW_PUMP2,STATUS_PUMP1,STATUS_PUMP2
0,2.142758433507879,36.773616481033685,19.64411187478406,34.26420043021899,27.48862853606453,34.437287943297804,34.44318085795433,2.974882448487584,2.9704562017906895,0.09727328477306771,0.09729248478967062,1,1
1,2.0885328925497078,36.7232006472142,19.61000814140668,34.23401093088985,27.436348290653505,34.407112419059004,34.41301162587885,2.9748556272321665,2.9704246544442583,0.09732935569747748,0.09734857226184966,1,1
2,2.034515467803118,36.67297503558619,19.576031494014373,34.20393945811263,27.38426271864703,34.377054870692746,34.38296034685749,2.9748289032414164,2.9703932215016096,0.09738519592473957,0.09740442897348779,1,1
3,1.98070539939431,36.74506439926458,20.518831868029515,34.67229499086153,27.449615228199725,34.84519398348148,34.85100201838907,2.97524426047179,2.9708817675922603,0.0965141916145334,0.09653316807113081,1,1
4,1.941395218597009,36.70778147623453,20.481127321772128,34.64980971621176,27.41100179070039,34.82271907694559,34.828531780011375,2.9752243617948153,2.9708583626264726,0.09655607177389418,0.0965750605419783,1,1
5,1.9021830242679698,36.67059111554359,20.443515097570135,34.62738237014794,27.372482961256175,34.800302074498845,34.80611943469307,2.9752045101324924,2.9708350129598884,0.09659783756514366,0.09661683861372655,1,1
6,1.8630685488246712,36.633493065645226,20.405994951707335,34.605012783861184,27.334058489957677,34.77794280739222,34.783764813712125,2.97518470536982,2.9708117184572274,0.09663948935744016,0.0966585026556204,1,1
7,1.824051525548299,36.59730723565846,20.459129679149648,34.70987252195417,27.29521062754268,34.88275419228185,34.88855442796891,2.9752775057370826,2.970920870910909,0.09644418671460732,0.09646314259780843,1,1
8,1.785058425232819,36.56032448608413,20.421720757135752,34.687613450655306,27.25690269793649,34.86050538110226,34.86631023632425,2.9752578143255093,2.970897709731794,0.09648565634974356,0.09650462441935995,1,1
9,1.74616235088223,36.52343339317575,20.384403286633862,34.66541159353871,27.218688479536333,34.83831375990408,34.84412322376453,2.9752381693605727,2.9708746031837734,0.09652701304122731,0.09654599326665142,1,1
10,1.7073630382467684,36.486633708525275,20.34717702680576,34.64326678449777,27.18056772537998,34.81617916263973,34.821993224268724,2.975218570728984,2.9708515511335847,0.09656825715208144,0.09658724950279077,1,1
11,1.6686602239259969,36.84393384821796,26.27077742231139,35.15806551267278,27.313248331860855,35.33074105758516,35.336448486932156,2.9756731054468446,2.9713861781651048,0.09560781927741405,0.09562652993709761,1,1
12,1.683408354708817,36.85797568580064,26.28517009100552,35.16650931316954,27.327882575551236,35.339180983278865,35.344886668025396,2.975680542040223,2.971394925141148,0.09559203732829889,0.09561074337087523,1,1
13,1.6981195606951047,36.8719827397865,26.299526931708805,35.17493248951273,27.342480408327752,35.34760029459834,35.35330423914742,2.975687959864878,2.97140365004131,0.09557629299811535,0.09559499443496605,1,1
14,1.712793929901764,36.885955091408974,26.313848028931396,35.18333508845329,27.357041915980993,35.35599903827081,35.361701247014835,2.975695358966334,2.9714123529191454,0.09556058620602341,0.0955792830485038,1,1
15,1.7274315501565667,37.26086942700701,26.589466605970124,35.314117470809606,27.468914406747736,35.48672145565335,35.49239666562026,2.9758104448460543,2.9715477177856897,0.0953159983641428,0.09533462371085004,1,1
16,1.762374469031954,37.29366218883631,26.623289055466664,35.333887605379545,27.50330063259083,35.506482532040394,35.512153663627984,2.975827829476934,2.9715681657183097,0.09527900493475122,0.09529761947576244,1,1
17,1.7972308349391284,37.32637545958278,26.657028620264988,35.35361143539788,27.53760270488271,35.52619732682376,35.53186439036399,2.975845170065604,2.9715885618483426,0.09524209302818386,0.09526069678938145,1,1
18,1.832000838618228,37.35900940727382,26.690685479557096,35.37328905136128,27.571820804984092,35.54586593044711,35.55152893624802,2.9758624667138918,2.971608906295536,0.09520526250768561,0.09522385551489877,1,1
19,1.8666846704894198,37.11756298462204,28.40260052102453,34.89839360059902,27.578524396811126,35.071188461354424,35.07694961172997,2.97544411227814,2.9711168347246897,0.09609270727625217,0.09611155997665306,1,1
20,1.8967289733455885,37.145976591751605,28.431901242725097,34.915607741078986,27.608143753254318,35.088394682933995,35.09415226788741,2.9754593103783407,2.97113471084041,0.09606059026239855,0.09607943354360286,1,1
21,1.9266981324650345,37.174320528240386,28.461129389987427,34.93278091340254,27.637689830402287,35.105559956507506,35.11131398511121,2.9754744698055404,2.971152541468804,0.09602854585584963,0.09604737974070499,1,1
22,1.956592317727896,37.20259494569298,28.490285124037904,34.94991320093854,27.66716279061614,35.12268436539655,35.12843484670162,2.97548959065049,2.971170326716596,0.09599657392620127,0.09601539843750677,1,1
23,1.9864116987091762,37.00596211116253,26.641099521679287,34.671981754981445,27.603294314818818,34.84488089202132,34.85068899195281,2.9752439832983697,2.9708814415789035,0.09651477507961284,0.09653375170771299,1,1
24,1.9815765063200672,37.00132192557885,26.636357301941878,34.669168612126086,27.598473744623114,34.84206904620757,34.8478777301214,2.975241493992037,2.970878513639029,0.09652001506969235,0.09653899323804928,1,1
25,1.9767535738679385,36.99669349255008,26.631627073135412,34.666362627556325,27.59366536536333,34.83926435541362,34.84507362183942,2.975239010953409,2.97087559307127,0.09652524162477925,0.09654422132948515,1,1
26,1.971942869919161,36.992076781997895,26.626908804674592,34.66356378278189,27.58886914593449,34.83646680115753,34.84227664862861,2.9752365341666334,2.9708726798570027,0.0965304547800977,0.09654943601725464,1,1
27,1.9671443631225287,37.3259422130988,26.1299452818265,34.30380994674324,27.596539808563726,34.47687913012963,34.482763792000284,2.9749176271767297,2.970497579209159,0.09719970051722339,0.09721887882464934,1,1
28,1.9759170540098978,37.334274528896145,26.13852000557572,34.30890448141908,27.605268620314995,34.48197130775729,34.48785490838726,2.9749221508677337,2.9705029000059824,0.09719023474066697,0.09720941025604495,1,1
29,1.9846675979310504,37.34258594729195,26.14707316476825,34.31398635092934,27.613975486827762,34.48705082619212,34.4929333682706,2.9749266630957294,2.970508207319952,0.09718079216770374,0.09719996489801203,1,1
30,1.9933960491753169,37.350876518872724,26.15560481189663,34.31905558537996,27.622660461486213,34.492117715525296,34.497999201734785,2.974931163889053,2.970513501184392,0.09717137274479067,0.09719054269699076,1,1
31,2.002102461906759,37.1913249058649,29.070667523170293,33.979389253618606,27.65333509341057,34.152608767433065,34.158561114258205,2.9746291101947264,2.9701582235515858,0.09780180570848697,0.09782116189059198,1,1
32,2.018883958615177,37.20728036271748,29.087189356355815,33.98919017488541,27.669970215495518,34.16240514042117,34.16835543942457,2.9746378393369213,2.970168490827973,0.09778363524583393,0.09780298605204459,1,1
33,2.035622942086519,37.223195880505116,29.103669598442572,33.99896698065295,27.686563490062547,34.172177409517445,34.17812566592521,2.9746465462019174,2.9701787319017896,0.09776550828859701,0.09778485373227745,1,1
34,2.052319514110522,37.23907155267733,29.120108347870122,34.00871972531594,27.70311501601217,34.18192562908834,34.18787184811386,2.9746552308438936,2.9701889468367995,0.09774742474442902,0.09776676483891267,1,1
35,2.0689737762608615,37.011069544079234,27.26447750350517,33.67444762930957,27.637994288063403,33.84780886464493,33.85382502029039,2.9743571155731345,2.9698383016500145,0.09836655219857512,0.09838607571225924,1,1
36,2.047109838664497,36.990241209634775,27.24317441135282,33.66164313129957,27.6163694201178,33.83501032633741,33.841029165283416,2.9743456775991817,2.969824848229088,0.09839024049736983,0.09840977104019569,1,1
37,2.025301324351659,36.96946551332738,27.221924743751508,33.648871707762524,27.594798822417808,33.82224484781521,33.82826636344875,2.9743342678139157,2.969811427963947,0.09841386557610096,0.09843340313014338,1,1
38,2.003548085407971,36.9487423152993,27.200728360989437,33.63613326702345,27.57328235285417,33.80951233744048,33.815536523165164,2.9743228861462185,2.9697980407709537,0.0984374276209318,0.09845697216831412,1,1
39,1.9818499743545743,36.783664055034265,21.79226647044559,33.75794653367329,27.338487276310765,33.9312689228327,33.93726758834697,2.9744316698898174,2.9699259929342148,0.09821202928146006,0.09823150696338713,1,1
40,1.9287850655121588,36.73382550318115,21.741584956641738,33.72748656728133,27.286633528777664,33.90082312382606,33.90682816807487,2.974404479575689,2.9698940115051613,0.09826840850951483,0.09828790290948286,1,1
41,1.8758520665906246,36.68411005617446,21.691026413688782,33.69710583966918,27.234905734921178,33.87045653074644,33.87646793893764,2.9743773523131054,2.969862104238153,0.09832462954719566,0.09834414062302538,1,1
42,1.8230506074790611,36.634517371594114,21.64059051222666,33.666804108150586,27.183303557013367,33.84016890098732,33.84618665836466,2.974350287949065,2.9698302709532314,0.0983806929447653,0.09840022065439959,1,1
43,1.770380319353933,38.241590593916186,18.807426000053034,34.6281433243534,27.399906303137733,34.80106267771173,34.80687987987446,2.97520518376394,2.970835805289994,0.0965964205682559,0.09661542120015264,1,1
44,1.779218616622913,38.249769988011664,18.812900718751408,34.63309589856695,27.408674836185533,34.80601296759677,34.81182914125941,2.9752095678897135,2.9708409619299303,0.09658719804149868,0.09660619596146662,1,1
45,1.7880219033854274,38.25791724100324,18.81835389961728,34.63802912803315,27.41740886897069,34.81094392176425,34.816759070992376,2.975213934685378,2.9708460981860796,0.0965780112247032,0.09659700644337045,1,1
46,1.7967903179794718,38.266032477979635,18.82378562667496,34.64294308714112,27.426108536103776,34.81585561456768,34.82166974341085,2.9752182842191743,2.9708512141387047,0.09656885998295946,0.09658785251091302,1,1
47,1.805523998197529,38.83947433062204,18.326143544464117,34.59021326149052,27.44782281666071,34.76315011330928,34.768975194009215,2.9751716003928905,2.9707963042903103,0.09666704228854571,0.09668606369135058,1,1
