iteration,TANK_LEVEL,J421,J332,J156,J39,J269,J273,J280,J285,FLOW_PUMP1,FLOW_PUMP2,STATUS_PUMP1,STATUS_PUMP2
0,2.0647192832540213,36.68913232306819,19.613631713031126,34.23157591579604,27.42228345093853,34.4046785313371,34.41057824574635,2.9748534635588797,2.970422109516768,0.09733387774466987,0.09735309564380383,1,1
1,2.011755296012609,36.639823436700325,19.58027460021168,34.20206317552912,27.37118333246344,34.37517945704121,34.381085324435006,2.9748272355708707,2.9703912599760045,0.09738867964595373,0.09740791372327282,1,1
2,1.95899475346053,36.590700820004926,19.547041961605643,34.17266585180285,27.320273762264073,34.345795749621146,34.351707747637874,2.9748011029004218,2.9703605225487806,0.09744325626559819,0.09746250645907592,1,1
3,1.9064369115520634,36.631558893442815,20.55608873277523,34.46547457619482,27.361232937129678,34.638469018861755,34.6443200293599,2.9750610709631573,2.970666298794086,0.09689916237030283,0.09691825209602256,1,1
4,1.8651847162761044,36.592432879935046,20.51654537316383,34.441840660721184,27.320742702769273,34.614846022666796,34.620701949478004,2.9750401144795973,2.970641649630821,0.09694311913901986,0.09696222181223783,1,1
5,1.8240353661144013,36.5534040210312,20.47709877265053,34.41826776422954,27.280351609055295,34.591284019700026,34.59714485122862,2.975019207423145,2.9706170586043186,0.09698695531646546,0.09700607090455599,1,1
6,1.7829885789244173,36.5144720514308,20.437748675053122,34.39475570741875,27.240059393346463,34.56778283072332,34.57364855540193,2.9749983496728305,2.970592525572279,0.09703067129654055,0.0970497997669695,1,1
7,1.7420440734851752,36.568719053490256,20.805551341064977,34.415190896021045,27.24883544119985,34.58820857350834,34.59407004528791,2.9750164782619066,2.970613848545753,0.09699267667847493,0.09701179395190355,1,1
8,1.7084070734890844,36.5367693620895,20.77320469828809,34.39588857782313,27.21572126068711,34.56891517738339,34.57478066625055,2.974999354852706,2.970593707871899,0.09702856525456062,0.09704769310381603,1,1
9,1.6748540415612467,36.50489913495919,20.740937568844778,34.37663582339316,27.182688527849074,34.549671323741634,34.55554082011291,2.974982272293502,2.9705736152462663,0.09706435694715766,0.09708349534561853,1,1
10,1.6413847510267772,36.47310815859366,20.708749744232342,34.35743249123176,27.149737028978713,34.5304768711361,34.53635036545164,2.9749652304837753,2.9705535705506136,0.09710005205872438,0.09711920097984253,1,1
11,1.6079989759184485,36.832504550088245,26.197946124793113,35.06895661131003,27.26564632361238,35.24167306696164,35.247398916054124,2.9755945888021245,2.971293826309754,0.09577431218112224,0.09579307157231803,1,1
12,1.6265614526416243,36.85013256681877,26.216029371452287,35.079568349389234,27.28403479242592,35.252279931246306,35.25800358595052,2.975603942678511,2.971304828407817,0.09575449042540451,0.09577324401268601,1,1
13,1.6450775526858052,36.86771710942833,26.23406774765268,35.09015438001828,27.302377662884446,35.26286110038471,35.268582566240354,2.975613272940997,2.971315802731077,0.09573471522611038,0.0957534630237022,1,1
14,1.663547384979097,36.88525827751229,26.252061357477892,35.100714759874165,27.320675040608627,35.27341663102432,35.27913591355774,2.9756225796462843,2.9713267493462467,0.09571498648748095,0.09573372850957548,1,1
15,1.6819710582255425,37.201197732512625,26.45520855627641,35.247701128191196,27.402920577997087,35.42033555607024,35.42602447278527,2.9757520180136012,2.9714789957104273,0.09544023753680446,0.09545889918868243,1,1
16,1.713589494924534,37.230905544043736,26.485848330843005,35.26561537547009,27.434075987254637,35.43824159012554,35.443926808898524,2.9757677809832472,2.9714975362324694,0.09540673264140231,0.09542538450017464,1,1
17,1.7451295407181249,37.260541147527135,26.5164128971928,35.28348741003319,27.46515501488968,35.45610543223921,35.461786962423375,2.975783504082706,2.971516029859046,0.09537330250104509,0.09539194459025839,1,1
18,1.776591370511568,37.2901046980312,26.54690242014457,35.30131731641538,27.496157827822707,35.47392716689774,35.479605017824554,2.975799187404789,2.9715344766993113,0.09533994698475963,0.09535857932791128,1,1
19,1.807975158903659,37.087092629104546,28.195203876315297,35.021640089791276,27.516199152333463,35.19437828320024,35.200113919549,2.975552869297047,2.9712447555222923,0.09586267726049948,0.0958814625326885,1,1
20,1.837374871539609,37.11488360864108,28.223864512919583,35.038442282684045,27.54519133230908,35.2111727558366,35.21690491620005,2.9755676861556637,2.971262183219814,0.09583130197932162,0.09585007806074228,1,1
21,1.8667011758733452,37.14260652499742,28.25245426771233,35.05520450076045,27.574111891258788,35.22792727326916,35.233655966477556,2.9755824653734493,2.971279566644043,0.09579999768208747,0.09581876459501745,1,1
22,1.895954237986743,37.17026152653581,28.28097329830674,35.07192682568038,27.602960988044835,35.24464191711175,35.25036715197463,2.9755972070387813,2.9712969058989316,0.0957687642403949,0.09578752200706453,1,1
23,1.9251342236612174,36.97938853413176,26.105124187342078,34.60282413807677,27.539626368770605,34.775755171357034,34.78157763230814,2.9751827674403586,2.970809439050832,0.09664356423401282,0.09666257873073557,1,1
24,1.9185592606069406,36.9730910447731,26.098688058648953,34.59900456041258,27.533077189491046,34.77193735593589,34.77776061032236,2.975179385310689,2.9708054609658845,0.09665067547394147,0.09666969206235153,1,1
25,1.9120009356303456,36.96680946937133,26.092268157847123,34.59519469629004,27.526544526588985,34.76812924963869,34.773953295471486,2.975176011659542,2.970801492853454,0.0966577684428541,0.09667678711765315,1,1
26,1.9054592059830355,36.960543767130304,26.08586444352337,34.59139452049354,27.52002833789789,34.76433082726098,34.77015566255605,2.975172646465545,2.970797534688387,0.09666484318914154,0.0966838639450449,1,1
27,1.89893402902986,37.211380841155844,25.86290613163451,34.485513194767265,27.5208355101802,34.65849838116306,34.66434522410297,2.9750788357715265,2.9706871938867536,0.09686188691251774,0.09688096566100202,1,1
28,1.9026363905743864,37.21490996710823,25.86653328347861,34.48766264738504,27.524528983182428,34.66064684100675,34.66649323695849,2.9750807411220705,2.9706894349734796,0.09685788823681973,0.09687696580785975,1,1
29,1.9063293964667025,37.21843020238559,25.870151287021137,34.48980670473648,27.528213141803725,34.662789908096215,34.66863585819081,2.9750826416513263,2.9706916703893853,0.09685389953922006,0.09687297593577786,1,1
30,1.9100130700524858,37.2219415690446,25.873760165011184,34.49194538010798,27.53188800920011,34.664927595711575,34.67077310107727,2.9750845373713517,2.970693900148639,0.09684992079544023,0.09686899602047062,1,1
31,1.9136874346205843,37.14681311433601,29.027525268161448,34.15238784480195,27.586276672448243,34.32552713722187,34.33144336507564,2.974783072604559,2.970339315190664,0.09748089634941658,0.09750015766039626,1,1
32,1.9359214890646825,37.16789327036426,29.049369856970593,34.16530003428136,27.60826535874653,34.3384333444032,34.3443468787797,2.974794553943383,2.970352819620409,0.09745692931471084,0.09747618354646058,1,1
33,1.9580994681077044,37.18892107294843,29.07115975874344,34.17818087443068,27.63019907000946,34.35130821750336,34.35721906526821,2.974806006016159,2.9703662896273073,0.09743301836803256,0.09745226553797808,1,1
34,1.9802215029791768,37.20989663075855,29.092895131056288,34.19103042789972,27.65207793292658,34.364151819138016,34.370059987141445,2.974817428888464,2.970379725288474,0.0974091634075124,0.09742840353304331,1,1
35,2.002287724670282,37.004496402265275,26.66242489781535,33.76178341905617,27.569251454379604,33.93510402390791,33.9411018860541,2.9744350943668394,2.969930020826993,0.098204926658847,0.09822440223498181,1,1
36,1.979951815809116,36.98325931004386,26.640695339397816,33.748747421023694,27.547163553103367,33.92207408840417,33.92807468014807,2.974423459046946,2.9699163352859657,0.098229057403863,0.09824854013461096,1,1
37,1.957672365411824,36.96207572546852,26.619020109979466,33.735745005672044,27.525130916939226,33.90907772069663,33.91508103533647,2.9744118522938834,2.9699026833455022,0.09825312387202013,0.09827261373919016,1,1
38,1.9354492230914957,36.940945506701254,26.597399067806016,33.72277608006553,27.503153401498885,33.896114827886976,33.90212085873789,2.9744002740358795,2.9698890649211833,0.09827712625254213,0.09829662323799226,1,1
39,1.913282238903932,36.803601792484,21.59537393836647,33.522758988226514,27.325235046427558,33.69619087078678,33.70223883468219,2.9742215280780613,2.969678822742381,0.09864704501605694,0.09866665181546173,1,1
40,1.8665604426306004,36.7596608478448,21.55065596126601,33.49581177477158,27.279473090280682,33.66925621807964,33.675309837332634,2.9741974212520788,2.969650468135413,0.098696844201851,0.09871646580021587,1,1
41,1.8199551610560434,36.715828843774105,21.50604714627689,33.46893453187222,27.233822950209067,33.642391506433825,33.6484507677645,2.9741733710318883,2.9696221801088782,0.09874650512701083,0.09876614148692987,1,1
42,1.773466070697424,36.672105480301596,21.46154720243893,33.44212704940435,27.18828432787266,33.61559652579756,33.62166141595863,2.974149377278728,2.96959395849953,0.09879602825718778,0.098815679341362,1,1
43,1.727092849161366,38.28837393264945,18.984765877265097,34.766868469507145,27.358840632421142,34.939723878006845,34.94551228951907,2.975327907925042,2.970980154325808,0.09633797164503988,0.09635689632733084,1,1
44,1.7369904765035642,38.297515575834794,18.990954912167297,34.77239736442131,27.368652659851698,34.945250226152254,34.95103749100244,2.9753327957308926,2.97098590339818,0.09632766601781569,0.09634658767371185,1,1
45,1.7468490961470309,38.306621506780644,18.997119737285182,34.777904804819244,27.378426302427947,34.9507551297979,34.95654125249587,2.9753376643129457,2.970991629859384,0.09631739998873502,0.09633631863002434,1,1
46,1.7566688614200672,38.31569186354744,19.00326044645893,34.78339087253826,27.388161708951337,34.95623867074188,34.962023655779774,2.9753425137465044,2.9709973337980173,0.09630717340974526,0.09632608904817029,1,1
47,1.7664499250492725,38.77641563029593,18.923934897542658,34.366526266085245,27.424139768683283,34.53956644090917,34.54543804192316,2.9749733009528043,2.9705630630926265,0.0970831490053213,0.09710229294381247,1,1
48,1.7850237128220385,38.79335440807117,18.935415906158617,34.37688896370064,27.442439896668596,34.54992434705929,34.55579379075694,2.9749824968225624,2.9705738793389003,0.09706388623163895,0.0970830244918521,1,1
49,1.8035245580316968,38.81022766030918,18.94685240612771,34.38721209992899,27.460669064913667,34.560242710581974,34.56611000540954,2.9749916566885375,2.9705846532373172,0.09704469563699031,0.09706382824075704,1,1
50,1.8219527460136646,38.827035636072964,18.95824456744222,34.397495821245286,27.478827544388615,34.5705216778792,34.57638683225011,2.9750007806908414,2.9705953849526736,0.09702557696419874,0.09704470393326867,1,1
51,1.8403085609838143,39.09523713485919,18.818476168004132,35.09817926661239,27.54850405566537,35.27088230198953,35.27660210870718,2.9756203452403867,2.971324121221599,0.09571972338955936,0.09573846679830639,1,1
52,1.8697031452589528,39.12179225641246,18.836326340791338,35.11431127026937,27.577262590066802,35.28700689877134,35.2927233706005,2.9756345606517485,2.97134084149301,0.09568958355407828,0.09570831814044904,1,1
53,1.8989830730527473,39.148246095272086,18.85410820819768,35.1303830014983,27.605911044206927,35.30307125194544,35.30878440186211,2.9756487207505344,2.9713574967054797,0.0956595529494438,0.09567827874677974,1,1
54,1.9281487896228953,39.17459902810451,18.871822026245894,35.14639467548817,27.634449830301214,35.31907557658948,35.324785417519564,2.975662825750419,2.97137408711032,0.09562963120962546,0.09564834825114633,1,1
55,1.9572007384700782,39.20437131101933,19.095386940545723,35.16342518638888,27.666347152344066,35.33609827174649,35.34180459369777,2.97567782586961,2.971391730361212,0.09559780184681055,0.09561650957578882,1,1
56,1.9867660315344722,39.23108272351287,19.113530643930403,35.17966182766372,27.69527197661639,35.35232746280282,35.35803043035004,2.97569212446615,2.9714085484761057,0.09556745266467764,0.0955861515156096,1,1
57,2.016216440471979,39.25769264843606,19.13160517447033,35.19583805112846,27.72408650583629,35.36849626493489,35.37419589108357,2.9757063676244115,2.9714253013842082,0.09553721298501004,0.0955559029913165,1,1
58,2.0455524094663105,39.28420146153084,19.14961079037284,35.2119540714357,27.75279115120167,35.38460489268412,35.39030119038969,2.9757205555577144,2.9714419893364195,0.09550708244297565,0.0955257636379558,1,1
59,2.0747743809575496,39.19861000965655,18.79634914910052,35.04154452041283,27.74354082639315,35.21427356828865,35.22000508693232,2.9755704215731242,2.9712654006378685,0.09582550866802925,0.09584428305257678,1,1
60,2.0961205966000023,39.21801302424184,18.80928625763206,35.05335326542934,27.764532550568823,35.226076888343414,35.23180596444023,2.975580833259805,2.971277646940017,0.09580345513823149,0.09582222306371814,1,1
61,2.1173828856755392,39.23734103955111,18.822173245113767,35.06511704377937,27.78544291909558,35.23783526300326,35.243561906130495,2.9755912041216988,2.971289845223815,0.09578148378034905,0.0958002452715733,1,1
62,2.1385615767391215,39.256594339801325,18.83501030247585,35.07683602086992,27.80627224187517,35.2495488575923,35.255273077289914,2.9756015343178746,2.971301995676349,0.09575959430537702,0.09577834938704458,1,1
63,2.159656997052892,39.12839114158527,17.203031948056015,34.637761515651846,27.791219931901956,34.81067643280808,34.816491637607356,2.9752136978055432,2.9708458195663354,0.09657850958900988,0.0965975049542134,1,1
64,2.169470224091512,39.137390013807234,17.208523638972352,34.6432549447906,27.800946007675428,34.81616732839285,34.821981392480296,2.9752185602494805,2.9708515388075156,0.09656827920153166,0.09658727155872396,1,1
65,2.1792434433388053,39.146352521779434,17.21399312363893,34.64872632626948,27.810632731653634,34.821636186617965,34.827449114631136,2.9752234029250815,2.970857234797066,0.09655808948788128,0.09657707884917838,1,1
66,2.1889768174961546,39.15527881093429,17.21944049098944,34.65417574706841,27.820280261605383,34.82708309442161,34.832894890979304,2.9752282259123533,2.9708629076290762,0.09654794029064201,0.09656692666811176,1,1
67,2.198670508604266,37.37952458493616,19.08258767016374,34.05942510317952,27.617352344933316,34.23260748721462,34.238543116687865,2.974700370366527,2.9702420402512217,0.09765338766872891,0.09767269995448116,1,1
68,2.1527708321638386,37.337223565586115,19.05454676898227,34.03386585472509,27.572898541457285,34.20706009301732,34.21300105976442,2.974677619453125,2.9702152804715425,0.09770079340904943,0.09772011971200573,1,1
69,2.107049450935122,37.295084048971134,19.02661207286473,34.008407254333065,27.528612897396663,34.18161330302881,34.18755958730475,2.9746549527042987,2.9701886196871072,0.09774800429426221,0.09776734456015301,1,1
70,2.0615057031325534,37.2531054531689,18.99878320538393,33.98304891262586,27.484494820611367,34.15626672801757,34.1622183101431,2.9746323698396964,2.970162057568146,0.09779502114978025,0.09781437532453814,1,1
71,2.0161389293543692,36.6143476217142,18.26136165359764,33.35261884635126,27.197572921557246,33.526130087868395,33.53221378237532,2.974069220857139,2.969499677994655,0.09896131804978858,0.09898101830449663,1,1
72,1.9462516400451477,36.550278400645794,18.22042415722575,33.313896338126085,27.130840054685926,33.48742565851312,33.4935174928563,2.97403452354515,2.9694588667914985,0.09903279413389353,0.09905251566396005,1,1
73,1.8766362230567495,36.48645307816339,18.1796405365631,33.27532829934731,27.06435719412773,33.44887563289679,33.45497557749127,2.973999952339952,2.969418203916618,0.0991039667484841,0.09912370947113344,1,1
74,1.807291692007155,36.42287080018022,18.139010267679886,33.23691412387441,26.998123502536608,33.41047940508126,33.416587430433324,2.9739655068530695,2.9693776889130703,0.09917483725402404,0.09919460108678675,1,1
75,1.7382170641097474,36.45160859168266,18.581322254399986,33.12422117442959,26.967304565939294,33.29783914397615,33.30397089173454,2.9738643863836742,2.9692587503693204,0.09938264060665697,0.09940246638060436,1,1
76,1.6725384053500107,36.39134771419515,18.541788188887892,33.08772815728888,26.904422363649793,33.261363200420206,33.26750263539071,2.973831618432726,2.969220208496722,0.09944989961514301,0.09946974545112841,1,1
77,1.6071138619522003,36.331315167760366,18.502402070937777,33.0513796666136,26.84177495814263,33.22503172138589,33.231178815678234,2.9737989693653404,2.969181806456298,0.0995168760779388,0.09953674189835969,1,1
78,1.5419425134079603,36.271510153385876,18.463163396448003,33.01517513970467,26.77936156001882,33.188844144366755,33.19499887017744,2.9737664388117437,2.969143543813125,0.09958357124256784,0.09960345697010765,1,1
79,1.4770234425357387,36.48196275399103,25.201324057230913,33.33457926290389,26.97147373630026,33.50809892598801,33.51418641222408,2.974053058025156,2.9694806671668843,0.09899461877836065,0.09901432894431837,1,1
80,1.44145367547398,36.448386501504885,25.16696376417321,33.31397613571009,26.936484962653545,33.48750541883439,33.49359723640036,2.974034595060523,2.96945895090834,0.0990326468582108,0.09905236834443183,1,1
81,1.4059728823849014,36.41489382988769,25.13268798991738,33.293426132783296,26.90158235050479,33.46696501296189,33.47306115150839,2.974016176210732,2.9694372865381524,0.09907057168079805,0.09909030445868793,1,1
82,1.3705808216808606,36.381484513817284,25.098496512204555,33.27292910098579,26.866765672842085,33.44647755528969,33.452578004492935,2.9739978013666644,2.969415673927969,0.09910839357237848,0.09912813761342185,1,1
83,1.3352772525375656,36.48741042467019,25.168331867531585,33.79178598371958,26.909700767204846,33.96509263835918,33.97108421955055,2.974461867877899,2.969961512009945,0.09814938128916187,0.09816884039975327,1,1
84,1.3146967219997947,36.46789354590156,25.148328293984882,33.779882596329074,26.889331487947167,33.95319478518793,33.959188858110736,2.9744512464995836,2.969949019073617,0.0981714200191544,0.0981908856622257,1,1
85,1.2941677552569928,36.44842540412385,25.128374338042143,33.76800953710131,26.86901276753722,33.94132724669083,33.94732380527185,2.9744406510088766,2.969936556586525,0.09819340083438045,0.09821287299348834,1,1
