iteration,TANK_LEVEL,J421,J332,J156,J39,J269,J273,J280,J285,FLOW_PUMP1,FLOW_PUMP2,STATUS_PUMP1,STATUS_PUMP2
0,3.7241083240024437,38.29303211082828,20.91169901394978,35.17980320199993,29.02877605889673,35.35246877227425,35.3581717106166,2.975692248955845,2.971408694901818,0.09556718839565473,0.09558588716928622,1,1
1,3.6656239328995355,38.23794814877911,20.856070228347455,35.14626463307334,28.971754624166643,35.31894559384918,35.32465546164727,2.975662711221972,2.971373952401102,0.09562987426941702,0.09564859138222798,1,1
2,3.6072862070227387,38.183001549468244,20.800577245756692,35.11281457722352,28.914872526730953,35.285510892863016,35.29122767407057,2.9756332418847293,2.971339290349526,0.09569238003068294,0.09571111543571895,1,1
3,3.5490947249721785,38.21697555965349,22.247820602013356,35.486152024172085,28.991565441336355,35.65867724536963,35.66431699258537,2.9759616094789365,2.971725518761275,0.09499391872329453,0.0950124500609725,1,1
4,3.50620822574308,38.17628735901444,22.206745395236332,35.461494025140155,28.949506518778357,35.63403052756864,35.63967535407643,2.975939958334102,2.9717000525214416,0.09504010689569126,0.09505865170515712,1,1
5,3.4634297922606123,38.13570127972747,22.16577167908938,35.43690050322773,28.90755158287829,35.60944826008799,35.61509815382135,2.975918358622671,2.9716746467782187,0.09508616629504889,0.09510472454197098,1,1
6,3.420759123240259,38.095217038287416,22.124899180982588,35.412371265151776,28.865700354220415,35.584930249710766,35.59058519863302,2.975896810217691,2.9716493013822998,0.09513209735268469,0.09515066900282941,1,1
7,3.3781959184066466,38.16881880030796,22.8395800593917,35.60634142792878,28.880558901520182,35.77881170035448,35.78442670728158,2.97606706816547,2.971849560067625,0.09476867057267221,0.09478713625828747,1,1
8,3.3438547260605134,38.136193083072584,22.806562473814346,35.5866066368269,28.84676628598657,35.759085927273915,35.76470499450065,2.976049760614444,2.9718292027945026,0.09480566887295451,0.09482414533700118,1,1
9,3.309600098045422,38.103649304111755,22.77362680263986,35.566923056354796,28.813057559984664,35.73941134315481,35.745034460925,2.976032494649516,2.9718088944354264,0.09484256602009115,0.09486105323517498,1,1
10,3.2754317976973795,38.07118724044341,22.74077282856684,35.547290538223606,28.779432500804667,35.71978779976209,35.725414958343706,2.9760152701675935,2.9717886348691565,0.09487936233550946,0.09489786027431238,1,1
11,3.241349589104445,38.37696634345377,28.2390734627835,36.02821679490029,28.89127792105061,36.200494704129014,36.20602310085283,2.9764362551065418,2.972283800596834,0.09397650721574374,0.09399474262685063,1,1
12,3.257748961394313,38.39257891789569,28.255077151396343,36.037650288022206,28.90753715816478,36.209923904980855,36.215450369138594,2.9764444929088683,2.9722934899644216,0.09395876650763876,0.09397699677264941,1,1
