iteration,TANK_LEVEL,J421,J332,J156,J39,J269,J273,J280,J285,FLOW_PUMP1,FLOW_PUMP2,STATUS_PUMP1,STATUS_PUMP2
0,2.795828279309447,37.496547234464515,20.586089410743988,34.894751592271405,28.194323811091998,35.06754812860207,35.07331003339206,2.975440896483086,2.971113052283229,0.09609950180420866,0.09611835649749126,1,1
1,2.7474981884234353,37.45089224650418,20.539923123711368,34.86708290169558,28.147017625329603,35.03989216943826,35.04565980644519,2.9754164621213803,2.971084312410042,0.09615111490478406,0.09616998473864612,1,1
2,2.699288856005083,37.405350775831195,20.493869686218623,34.83948626275293,28.09982715758239,35.01230823212573,35.01808158794012,2.975392084917523,2.9710556397666608,0.09620258370958547,0.09622146864586405,1,1
3,2.6511999444523866,37.426991306288926,21.73174476506511,35.133988799288204,28.13631543174578,35.30667539457782,35.31238779927253,2.9756518973593202,2.971361233056143,0.09565281492407755,0.0956715387495882,1,1
4,2.6142257355847818,37.39189450106258,21.69623827573856,35.11279568831671,28.099966529249194,35.28549201263644,35.29120879775219,2.9756332252254794,2.971339270754804,0.09569241529918376,0.09571115071438971,1,1
5,2.5773441791432816,37.356885306336196,21.660819265515123,35.09165736340864,28.06370723905942,35.26436339359063,35.27008454869603,2.975614597555712,2.971317360752643,0.09573190746452137,0.09575065444011796,1,1
6,2.5405550219538213,37.321963483844684,21.62548750292124,35.070573665376,28.027537323886996,35.24328937830943,35.24901489299879,2.975596014240601,2.9712955029209525,0.09577129176688294,0.09579005027364716,1,1
7,2.5038580116536906,37.30041245061405,21.98090179508997,34.996330480306526,28.003777903148837,35.16908030530972,35.17482117869288,2.975530545726585,2.971218498375613,0.09590993178383116,0.09592873090110897,1,1
8,2.469133539628956,37.267427191756795,21.94751518091396,34.97639988315012,27.969610328643732,35.14915886969659,35.1549038679928,2.9755129627234282,2.9711978171190268,0.09594713751461574,0.0959659475351659,1,1
9,2.4344961173324293,37.234524317773605,21.914210935206007,34.95652073100453,27.935527103169143,35.12928885719582,35.13503797054523,2.975495421748157,2.9711771852961206,0.09598424206882596,0.0960030629650829,1,1
10,2.3999455080451213,37.20170360567006,21.880988840662404,34.93669287564124,27.901528004020967,35.10947011963289,35.115223338200025,2.9754779226971095,2.9711566027849585,0.09602124576632308,0.09604007751079763,1,1
11,2.3654814757964004,37.500471766439304,27.049042304528662,35.27009440210239,28.007385441135106,35.44271856346161,35.44840285775342,2.9757717217070763,2.9715021713411502,0.09539835489042343,0.09541700430073899,1,1
12,2.3793372015704364,37.51367787784736,27.06257074435458,35.27807936896164,28.021138966855737,35.45069987003633,35.4563825163125,2.975778746592418,2.9715104340635605,0.09538341883536049,0.09540206388077276,1,1
13,2.3931579816794653,37.526851020136675,27.076065252000113,35.28604466789406,28.0348580120693,35.45866151798219,35.464342520429085,2.975785753632863,2.9715186757966947,0.09536851873589383,0.09538715942724757,1,1
14,2.4069439002486632,37.53999127113532,27.08952590833089,35.29399034402719,28.048542658864,35.46660355240404,35.472282915197724,2.975792742872045,2.9715268965918824,0.09535365451354545,0.09537229086166006,1,1
15,2.420695041219574,37.94725033390711,26.882810923088407,35.82007866607219,28.1353148798214,35.9924513806251,35.99802246280419,2.9762543030105633,2.9720697871273813,0.0943676294305997,0.09438597841770442,1,1
16,2.4512270605029016,37.97593361919348,26.912387241830622,35.837376912953715,28.165411160320424,36.009741740875256,36.015309272152834,2.976269439176704,2.9720875904029,0.09433514559608752,0.09435348514148742,1,1
17,2.481683077903753,38.004546865887704,26.94189065567914,35.854634167481066,28.19543334036718,36.02699112879813,36.03255511819103,2.9762845369067747,2.9721053484697393,0.09430273475186238,0.09432106487837656,1,1
18,2.5120632641981473,38.03309022563404,26.971321325593927,35.87185051263792,28.225381583119663,36.0441996273305,36.049760083834386,2.976299596290872,2.9721230614338907,0.09427039676809008,0.09428871749848937,1,1
19,2.542367789858332,37.828642720359156,29.31752063332288,35.65047855160579,28.27212534037337,35.82292866140601,35.82853459025435,2.976105764643947,2.9718950751604964,0.09468590466991927,0.09470434625151972,1,1
20,2.575447166564473,37.85987177786453,29.34977866369757,35.66935397443075,28.304696267269826,35.8417954642601,35.84739751202754,2.9761223082490886,2.971914533875207,0.09465050158922364,0.09466893286352558,1,1
21,2.6084437112568395,37.89102429704012,29.381956753257647,35.688184624815705,28.337186583052436,35.86061751670884,35.866215693316136,2.976138809564887,2.97193394284902,0.09461517776329408,0.09463359875527376,1,1
22,2.641357609368754,37.92210044227619,29.414055077696453,35.70697059203326,28.36959646432006,35.879394907973264,35.88498922331796,2.9761552686902917,2.9719533021983366,0.09457993305526172,0.0945983437898431,1,1
