iteration,TANK_LEVEL,J421,J332,J156,J39,J269,J273,J280,J285,FLOW_PUMP1,FLOW_PUMP2,STATUS_PUMP1,STATUS_PUMP2
0,3.1353164795021087,37.772852758537184,20.53765796053826,34.93204278962696,28.492943290179888,35.10482217220299,35.110576353650856,2.975473818286396,2.9711517751472414,0.0960299232419816,0.09604875753069461,1,1
1,3.0823593190422827,37.722886292115646,20.487173164557923,34.901688951636345,28.441200694329744,35.074482296351675,35.0802427641422,2.975447021890311,2.9711202570316217,0.0960865593283637,0.09610541022551426,1,1
2,3.0295346692549288,37.67304420905643,20.436811697678046,34.871414622343664,28.389584590121338,35.044221896679005,35.04998863617017,2.9754202879056706,2.971088812325206,0.0961430351663602,0.0961619026298399,1,1
3,2.9768421552148254,37.69640838123486,21.971950637069007,35.0878313135381,28.44045302314219,35.26053910069872,35.266261046870184,2.975611225529917,2.9713133945511316,0.09573905494786986,0.09575780401597425,1,1
4,2.9367934517575094,37.658403184946934,21.93354066156507,35.06480192565817,28.401131415502682,35.237520289623546,35.24324699791951,2.9755909263311793,2.9712895184845607,0.09578207235395766,0.09580083401753485,1,1
5,2.896845395511079,37.62049312721177,21.89522546149832,35.041832436622244,28.361906894964243,35.21456135222142,35.22029281130857,2.975570675440892,2.971265699238991,0.09582497098907433,0.09584374521613716,1,1
6,2.856997708592033,37.58267794653899,21.857004784151478,35.01892266949521,28.322779202492946,35.19166211161935,35.19739831019237,2.975550472739819,2.9712419366741543,0.09586775124262951,0.09588653800128119,1,1
7,2.8172501140279707,37.615385046883475,21.935949034296733,35.30005570247357,28.315872463815985,35.47266613112677,35.47834424237071,2.9757980777686726,2.9715331715370468,0.09534230730177334,0.0953609403345244,1,1
8,2.7823235383202984,37.58221590721719,21.902382773216836,35.28003067141401,28.28150939171801,35.452650278060645,35.45833252162733,2.975780463195136,2.971512453144449,0.09537976875424795,0.09539841273301428,1,1
9,2.7474846106116217,37.54912969497927,21.86889940326781,35.26005738757564,28.24723123099006,35.43268615027367,35.438372516283636,2.9757628907331153,2.971491784283913,0.09541712815887561,0.09543578305595914,1,1
10,2.712733092144603,37.51612618533427,21.83549870542462,35.24013570157986,28.21303775710431,35.41277359844135,35.41846407703953,2.9757453602787365,2.971471164833247,0.09545438583920217,0.09547305162698161,1,1
11,2.678068744918889,37.830903278977146,27.067818103087113,35.72158364781271,28.319968299667487,35.89400129385915,35.89959260613104,2.9761680696714166,2.97196835881045,0.09455251398231833,0.09457091673832158,1,1
12,2.6919229646807423,37.84410136883359,27.081336086782763,35.7295422912446,28.333720340729464,35.90195630509996,35.90754598200324,2.976175040638637,2.971976558115564,0.09453757965482552,0.09455597806563043,1,1
13,2.705742242842021,37.85726650889349,27.094820164776472,35.737481328877166,28.347437905234536,35.909891719771764,35.915479765462294,2.976181993890812,2.971984736584133,0.0945226812765038,0.09454107535290845,1,1
14,2.7195266635128093,37.87039877693883,27.10827041786542,35.7454008057061,28.3611210752564,35.917807582847715,35.92339400147118,2.9761889294712844,2.971992894267146,0.09450781876890363,0.09452620852168088,1,1
15,2.7332763106196296,38.108443029637556,27.404343801594912,35.80548543319291,28.412623019267166,35.9778648021486,35.98343888042663,2.976241531759925,2.972054765483854,0.09439503049366274,0.09441338744637226,1,1
16,2.7570100779600892,38.13085515107235,27.427410695864232,35.81902855894978,28.436081559651164,35.991401752311646,35.99697305007116,2.9762533840717538,2.9720687062644586,0.0943696012649824,0.0943879508252695,1,1
17,2.7806843489595394,38.15321197083213,27.45042023985392,35.83253903593922,28.459481827385495,36.004906069414545,36.01047459372755,2.9762652062378407,2.9720826115874956,0.09434423089641585,0.09436257308237403,1,1
18,2.8042992613331563,38.175513613085755,27.473372564348658,35.84601693382437,28.48282395509387,36.01837782308293,36.023943581004545,2.976276998330164,2.9720964815376263,0.094318919273696,0.09433725410337893,1,1
19,2.827854952528753,37.98290178950374,29.58094159057763,35.37382491906649,28.52015356572813,35.54640155274922,35.5520644480592,2.975862937696,2.971609460268226,0.09520425945480734,0.09522285216917221,1,1
20,2.8542583370895045,38.00795001250327,29.60675963615798,35.38904642065606,28.546219240654644,35.56161608411573,35.56727584113432,2.975876315075844,2.971625194842659,0.09517576582271073,0.0951943502187993,1,1
21,2.880595055534883,38.03293612223487,29.63251307599534,35.40423116058351,28.57221975405148,35.57679387168179,35.58245049845091,2.975889658175241,2.971640889096271,0.09514733796490615,0.0951659140631486,1,1
22,2.9068652617574173,38.05786025836758,29.658202051196817,35.4193792166831,28.598155253578348,35.59193499323878,35.597588497781146,2.9759029670763795,2.9716565431257536,0.0951189757561641,0.09513754357694575,1,1
23,2.9330691093566514,37.94974254604203,27.12528870929595,34.909390963667576,28.551846610037934,35.08218076523217,35.08793963774717,2.975453821970781,2.971128255335607,0.09607218956090333,0.09609103624374077,1,1
24,2.9301524630757143,37.94694122539714,27.122428222503295,34.90768096503257,28.54893575142014,35.08047155322426,35.08623077991187,2.9754523122615026,2.9711264796045924,0.09607537999818186,0.09609422761668886,1,1
25,2.9272432814170912,37.944147068607734,27.11957504347361,34.90597535199524,28.546032329923953,35.07876672480943,35.08452630476711,2.975450806399458,2.971124708398733,0.09607856221525536,0.0960974107670365,1,1
26,2.92434154514811,37.94136005724026,27.116729153441206,34.904274113205986,28.543136326448085,35.07706626864322,35.08282620097073,2.9754493043748127,2.9711229417064544,0.09608173623359172,0.09610058571625767,1,1
27,2.9214472350863048,38.317763554962895,27.034410994125174,35.311645575175234,28.544472918770232,35.484250692702204,35.48992641265126,2.9758082709796483,2.971545160867805,0.09532062335815226,0.09533925005595571,1,1
28,2.9262050975090688,38.32228652835238,27.0390700316996,35.31440299595208,28.549216580789057,35.48700684996295,35.49268200102334,2.9758106959429114,2.9715480131276806,0.09531546413250251,0.09533408932314717,1,1
29,2.930950888969292,38.32679807020716,27.043717276500153,35.31715348025,28.553948237916465,35.48975607395694,35.49543065757487,2.9758131147413778,2.9715508581364887,0.09531031778570302,0.09532894147299135,1,1
30,2.9356846395994722,38.331298208857774,27.048352757839346,35.31989704509547,28.558667919981595,35.49249838170256,35.498172399320666,2.9758155273904947,2.971553695912391,0.09530518428663803,0.09532380647436321,1,1
31,2.94040637945929,38.10322042940737,30.23218965412945,34.69336452287912,28.601684604407943,34.86625380221203,34.872057463791606,2.9752629023928563,2.9709036943529767,0.09647494245864109,0.09649390737958671,1,1
