iteration,TANK_LEVEL,J421,J332,J156,J39,J269,J273,J280,J285,FLOW_PUMP1,FLOW_PUMP2,STATUS_PUMP1,STATUS_PUMP2
0,2.717074913409249,37.381724470441625,20.799431825808533,34.78006908032111,28.087605483483962,34.95291840846116,34.958704082340574,2.9753395774641476,2.9709938801215827,0.09631336560910826,0.09633228306575045,1,1
1,2.6655403731216154,37.333086775878996,20.75025025385255,34.75058109869751,28.037222595032198,34.92344401041153,34.92923580018525,2.975313507616832,2.9709632165798894,0.09636832833197971,0.0963872619297919,1,1
2,2.614134428388283,37.28456982958153,20.701188574530185,34.72117001548018,27.98696262251554,34.89404647916102,34.899844370597734,2.975287498430454,2.9709326243883964,0.09642313655159555,0.09644208624981043,1,1
3,2.56285671772541,37.27858866843316,20.857528929395563,35.06337759709662,28.010183411636042,35.23609661527465,35.24182361812477,2.975589670754168,2.9712880416656944,0.0957847327450676,0.09580349518741259,1,1
4,2.520607673300262,37.238536454826104,20.81706078193114,35.039213807109874,27.96873271502252,35.21194392576962,35.217675926525416,2.975568366504831,2.9712629834515027,0.09582986126761728,0.09584863692674882,1,1
5,2.4784642154387626,37.19858392734719,20.776691851493034,35.01511259996764,27.927383708107236,35.18785379293351,35.193590779809355,2.9755471124920163,2.9712379843261445,0.09587486533763172,0.09589365418017008,1,1
6,2.436426052964663,37.15873080886176,20.736421814897675,34.99107381584338,27.886136100487313,35.16382605701902,35.16956801826491,2.9755259085637533,2.97121304411084,0.09591974523959049,0.09593854723253332,1,1
7,2.3944928953676623,37.21392755374717,21.826273340768573,34.94612448272834,27.91432412376198,35.11889738939735,35.1246486551192,2.9754862469669376,2.971166393851675,0.09600364468379138,0.09602247126797285,1,1
8,2.36300673610765,37.183981821050764,21.795962706554626,34.92803525319091,27.883302803675512,35.10081647891806,35.10657149023015,2.975470280876671,2.971147614420225,0.09603740143770745,0.09605623791912098,1,1
9,2.331599557058354,37.15411094677604,21.765727005205,34.909992613777376,27.852358217532476,35.08278213857622,35.08854088647966,2.9754543531446984,2.971128880106221,0.09607106702061918,0.09608991337424937,1,1
10,2.300271144910255,37.12431472963746,21.73556603983686,34.891996431868236,27.82149016356724,35.0647942358018,35.070556711319924,2.97543846367612,2.9711101907980435,0.09610464171517105,0.09612349791607121,1,1
11,2.269021287015093,37.47235270587133,27.258024544899293,35.49193602244172,27.92167440388463,35.66445859780653,35.67009715375531,2.975966687409489,2.971731491461533,0.09498308325390191,0.09500161143164836,1,1
12,2.286210687472888,37.48868992866322,27.274794395726396,35.50178360888181,27.938712112397333,35.67430167990898,35.679938207812455,2.9759753322166347,2.9717416595489965,0.09496463423274015,0.09498315703063707,1,1
13,2.3033569230450155,37.50498662365992,27.2915224074275,35.511607168111055,27.955707339485237,35.68412074622174,35.68975525122214,2.975983955104077,2.9717518018543885,0.09494622894786053,0.09496474637917725,1,1
14,2.3204600960611828,37.52124288471532,27.308208678025075,35.521406753833276,27.972660184542185,35.69391585042099,35.69954833764811,2.9759925561248792,2.9717619184401087,0.09492786730757476,0.09494637938555017,1,1
15,2.337520308636556,37.860066727378666,27.273219087023,35.630153596648555,28.073253832707714,35.80261299016904,35.80822309894654,2.9760879471587884,2.9718741180985617,0.09472402122466425,0.09474247390570037,1,1
16,2.371560330530073,37.8920183541301,27.306181289077664,35.64945870358346,28.106761063452645,35.82190927917016,35.827515417735555,2.9761048706980446,2.97189402369451,0.09468781738025614,0.09470625951877985,1,1
17,2.4055156468735106,37.92389213969858,27.339062328970563,35.668718338120286,28.140185898422025,35.841160118204186,35.84676229665668,2.976121751187293,2.971913878654874,0.09465169387713214,0.09467012549852727,1,1
18,2.4393864456423984,37.95568824990663,27.371862383445183,35.68793258997614,28.173528516491537,35.86036559693606,35.86596382535136,2.9761385887266414,2.971933683097383,0.094615650578686,0.09463407170828374,1,1
19,2.473172914492636,37.735486379083454,29.271712712151007,35.5480083290752,28.19224739390811,35.72050526245506,35.72613227328563,2.9760158999756285,2.97178937565414,0.09487801710343277,0.09489651465015227,1,1
20,2.5044728734988553,37.7650667231386,29.302263726321804,35.565894431989406,28.223088058617712,35.73838318896834,35.744006518433196,2.9760315922735714,2.971807833054001,0.09484449404966046,0.09486298182658767,1,1
21,2.5356943991482837,37.79457444837915,29.33273894549304,35.583737962518924,28.253852303986,35.756218563981804,35.76183822148404,2.9760472444888677,2.9718262433084703,0.09481104656286171,0.09482952459372292,1,1
22,2.5668376682457676,37.82400971215361,29.363138537482264,35.601539006686224,28.284540298732843,35.77401147346886,35.77962746838949,2.9760628567156218,2.971844606528272,0.09477767450941535,0.09479614281788677,1,1
23,2.5979028572835006,37.642330870538345,26.73091905786476,34.69581082119339,28.21788410007712,34.8686989728823,34.87450212674938,2.9752650665881717,2.970906239894987,0.09647038502746054,0.09648934860908992,1,1
24,2.5975972894300696,37.64203708369155,26.7306189012968,34.695631570288995,28.217578620900717,34.86851980460439,34.87432299567335,2.9752649080098976,2.9709060533740796,0.0964707189728562,0.09648968265262278,1,1
25,2.597292502904338,37.641744047934964,26.730319512023364,34.6954527777922,28.217273922632536,34.868341094522904,34.8741443226987,2.975264749836896,2.9709058673298614,0.09647105206382404,0.09649001584147696,1,1
26,2.5969884957072082,37.64145176134738,26.7300208880822,34.69527444252978,28.21697000327547,34.86816284146518,34.87396610665297,2.9752645920681218,2.970905681761103,0.09647138430255296,0.09649034817784188,1,1
27,2.596685265844698,37.900749738676,26.475253025143125,34.7372207015665,28.219035786093094,34.91008976898175,34.91588433031002,2.9753016934807377,2.9709493207082573,0.09639322710968994,0.09641216802127121,1,1
28,2.600836688760239,37.90470560550675,26.479318128518564,34.73964000165056,28.223176160586014,34.91250795433379,34.918302013763025,2.975303832895122,2.9709518371028025,0.0963887186097668,0.09640765819696702,1,1
29,2.6049775631978633,37.90865145492883,26.483372924317514,34.74205320071415,28.227306038140576,34.914920041502185,34.92071360030964,2.9753059668650366,2.9709543470935174,0.09638422140427251,0.09640315967043997,1,1
30,2.6091079155830244,37.912587311875,26.487417438262902,34.74446031381498,28.231425444944627,34.91732604553751,34.9231191049972,2.975308095404145,2.9709568506964885,0.09637973546570842,0.09639867241418315,1,1
31,2.6132277722768436,37.69832977366974,29.475156564052504,34.23279095975889,28.232439896518237,34.40589301275136,34.411792473877995,2.974854543212679,2.9704233794130346,0.09733162130557159,0.09735083853867399,1,1
32,2.6109270972142724,37.69612303839928,29.472878754635637,34.23143276915491,28.23014295975357,34.40453545097132,34.41043519522047,2.9748533363619956,2.970421959906922,0.09733414357882098,0.09735336155642149,1,1
33,2.608632323485409,37.6939219595651,29.47060677924656,34.230078068037486,28.22785190653442,34.40318137707027,34.40908140371813,2.974852132596581,2.9704205440297073,0.0973366593485091,0.0973558780686976,1,1
34,2.606343435873953,37.691726522599595,29.468340622883993,34.22872684737811,28.225566721729486,34.40183078202381,34.40773109034846,2.97485093190852,2.970419131772097,0.09733916863158301,0.09735838809245428,1,1
35,2.6040604192032504,37.63438966949886,27.68341050345176,34.14887147772083,28.180688147706014,34.32201239942157,34.327929360844735,2.9747799456582342,2.970335637254877,0.09748742290914207,0.09750668614804464,1,1
36,2.5840234592651683,37.61533276770189,27.663881392126576,34.13715089402878,28.160854994671716,34.31029724675838,34.31621665345459,2.974769522325559,2.9703233772593265,0.09750917579176499,0.0975284454568542,1,1
37,2.564037394302602,37.59632412274718,27.644401394438383,34.1254605917819,28.141071753919583,34.29861236210532,34.30453420802549,2.9747591247777194,2.9703111475921418,0.09753087074408019,0.09755014681894929,1,1
38,2.5441020887775068,37.577363606725,27.624970382030703,34.113800487522184,28.121338294840562,34.28695766203826,34.292881941148565,2.974748752949587,2.970298948176705,0.09755250793502815,0.09757179040331451,1,1
39,2.52421740754707,37.342119091626245,22.837291137618827,33.94587772025699,27.918220566763743,34.11911278880508,34.125072139009305,2.974599257256692,2.9701231103232857,0.09786392544652711,0.0978833000110481,1,1
40,2.4753604965657274,37.29614814918081,22.7905418087093,33.917675196150824,27.870410160879295,34.0909233589819,34.09688860476895,2.974574126461796,2.970093551312168,0.09791619303785949,0.09793558307383358,1,1
41,2.4266258755175727,37.25029160152663,22.74390689379944,33.88954632724908,27.82271688726602,34.0628075536071,34.06877868112895,2.9745490546943003,2.970064061729829,0.09796831418347543,0.09798771965162557,1,1
42,2.3780132017698747,37.204549130696634,22.69738608582403,33.861490889475434,27.775140431202367,34.03476514867994,34.04074214412256,2.9745240418092465,2.9700346414057677,0.09802028938546306,0.09803971024662554,1,1
43,2.3295221338645717,38.88377339920437,18.802641343573235,34.95785715436621,27.9548567263326,35.13062466606833,35.13637350274884,2.975496601087123,2.9711785724431934,0.09598174778768279,0.09600056795277635,1,1
