iteration,TANK_LEVEL,J421,J332,J156,J39,J269,J273,J280,J285,FLOW_PUMP1,FLOW_PUMP2,STATUS_PUMP1,STATUS_PUMP2
0,3.4621414025565116,38.057126926027266,20.829529248945825,35.13649352687193,28.79796045753745,35.3091789724586,35.31489085950838,2.975654103890406,2.971363828394267,0.09564813432927899,0.0956668567850942,1,1
1,3.4068512111199993,38.00497485504437,20.776868138635358,35.10480265486552,28.743987640007653,35.277502649028946,35.283221086463556,2.9756261819938317,2.9713309864539212,0.09570734915642092,0.09572608894292468,1,1
2,3.3516995637605334,37.952952782656965,20.72433571745423,35.073195092652625,28.69014680789325,35.24590960158031,35.25163457417543,2.9755983249905995,2.9712982208420655,0.09576639526254824,0.09578515233558493,1,1
3,3.2966860657301,37.99528071321291,22.039638352782738,35.43137294751416,28.74220683793998,35.60392323425292,35.6095742670455,2.9759135032335777,2.971668935833044,0.09509651734918162,0.09511507861638331,1,1
4,3.2541990036652777,37.95499776083075,21.998937402624954,35.40700029393872,28.70053097013659,35.57956173729481,35.58521779327238,2.9758920912492286,2.9716437508961704,0.09514215345045907,0.09516072803551887,1,1
5,3.2118187156831937,37.91481562916219,21.958336770553466,35.382691154688715,28.65895789171521,35.555263728223466,35.56092479548187,2.9758707300064273,2.9716186256421295,0.09518766282624423,0.09520625069532958,1,1
6,3.1695449052898397,37.87473403954324,21.91783618810431,35.358445340399044,28.617487327448025,35.531029017738774,35.536695084403135,2.975849419380367,2.971593559924159,0.0952330458983707,0.0952516470177452,1,1
7,3.1273772769781516,37.9465758521946,22.429259581815565,35.5262648200718,28.636337849097224,35.698771695139214,35.70440318214287,2.9759968197072553,2.971766933297964,0.09491876420018187,0.09493727362433385,1,1
8,3.0940898485286823,37.91495651986547,22.397245656550105,35.507164609033495,28.603567155165415,35.67968021894576,35.6853156387501,2.9759800556333573,2.971747215267442,0.0949545526232652,0.09497307248152062,1,1
9,3.060886153689438,37.88341643311209,22.365311030279052,35.48811380312692,28.570877684340523,35.66063812691138,35.666277470073425,2.9759633318105188,2.9717275445806877,0.09499024366873803,0.0950087739346454,1,1
10,3.027765964629822,37.85195537733868,22.333455493441967,35.469112260281165,28.538269221812776,35.64164527701702,35.64728853411714,2.975946648139171,2.971707921120583,0.09502583764313591,0.09504437829031703,1,1
11,2.99472905423643,38.133944982507614,27.600106865415192,35.783644357090566,28.62844837416356,35.95603368719411,35.96161225041003,2.9762224141439475,2.9720322791966254,0.09443603519352234,0.09445440406860953,1,1
12,3.005491540986469,38.1442125864169,27.6106276777218,35.78985152082991,28.639146567622596,35.96223801978971,35.96781530830276,2.97622784772652,2.9720386702182964,0.09442438243739508,0.0944427479241085,1,1
13,3.0162267639769027,38.154454391504075,27.621121959125894,35.79604324983475,28.649817792819498,35.96842692486274,35.97400294192005,2.9762332674677126,2.9720450449596427,0.09441275814444287,0.09443112025126524,1,1
14,3.0269347898027945,38.16467045980876,27.631589773896614,35.80221958042344,28.6604621150315,35.97460043871381,35.98017518755448,2.976238673401731,2.9720514034609096,0.09440116225019811,0.09441952098559192,1,1
15,3.037615684908374,38.38851282605039,26.96385138639581,36.020922469549404,28.700839896385567,36.19320369799452,36.198733589173415,2.9764298848064428,2.9722763078000156,0.09399022416522367,0.09400846355557371,1,1
