iteration,timestamps,TANK_LEVEL,RESERVOIR_LEVEL,J421,J332,J156,J39,J269,J273,J280,J285,FLOW_PUMP1,FLOW_PUMP2,STATUS_PUMP1,STATUS_PUMP2,Attack#01,Attack#02
0,2020-05-29 17:38:23.796136,3.5071796306350222,,0.01504425,0.008609582,0.0217867,0.06241494,0.0,0.0,0.0,0.0,,,0,1,0,0
1,2020-05-29 17:38:23.839415,3.370729448232467,59.0,36.228424567676214,19.500569907682433,22.978090077345996,27.484826487455273,23.14324206230407,23.14324206230407,2.990112425940147,2.990112425940147,0.0,0.11760820661255543,1,1,0,0
2,2020-05-29 17:38:24.399584,3.234682818212562,59.0,37.89230342241653,21.088395345535254,35.10012807849208,28.612037302296763,35.272830219027185,35.2785496228491,2.9756220626377257,2.971326141236979,0.09571608255491991,0.0957348248978819,1,1,0,0
3,2020-05-29 17:38:24.954911,3.1839142934427542,59.0,37.84436386618988,21.039944164415566,35.071030728679176,28.562393259728246,35.243746231684014,35.24947165185468,2.9755964171393785,2.971295976813458,0.09577043803507337,0.09578919629185054,1,1,0,0
4,2020-05-29 17:38:25.533759,3.133272943412166,59.0,37.83883656636108,21.483703381213992,35.377959457078234,28.579009370317756,35.55053419737318,35.55619624019933,2.975866571520534,2.9716137343998597,0.09519652017823675,0.0952151106331173,1,1,0,0
5,2020-05-29 17:38:26.091773,3.0908142447400735,59.0,37.798586191718215,21.44304032672715,35.35363288036038,28.537359569261817,35.526218761963534,35.53188582108115,2.975845188917546,2.971588584022143,0.09524205289250116,0.09526065664197858,1,1,0,0
6,2020-05-29 17:38:26.651336,3.0484620782657856,59.0,37.75843639344001,21.402477344497775,35.3293695860105,28.495812333913527,35.50196658256199,35.50763864610242,2.9758238569048316,2.9715634931493398,0.0952874594034847,0.09530607641384384,1,1,0,0
7,2020-05-29 17:38:27.216918,3.006216148717087,59.0,37.71838688865924,21.36201423889188,35.30516936045066,28.45436739534525,35.47777744566072,35.48345450178691,2.975802575347771,2.971538461623126,0.0953327401959791,0.09535137043346384,1,1,0,0
8,2020-05-29 17:38:27.795701,2.964076161955788,59.0,37.78809073017908,22.2324679355877,35.45748180480396,28.480180800881293,35.63002014311162,35.63566579621059,2.9759364348812127,2.971695908209604,0.09504762163327811,0.09506616863488773,1,1,0,0
9,2020-05-29 17:38:28.427896,2.9319628163074754,59.0,37.75756827358657,22.201568714455426,35.43905872584146,28.44855062046343,35.6116054949529,35.61725494395958,2.975920254328308,2.9716768765214496,0.09508212463809787,0.09510068170577032,1,1,0,0
10,2020-05-29 17:38:29.004406,2.8999301968043767,59.0,37.72712227166721,22.17074602096205,35.420683218174545,28.416998824031673,35.59323839782657,35.59889163361744,2.9759041126648142,2.9716578905754787,0.09511653408941798,0.0951351011976606,1,1,0,0
11,2020-05-29 17:38:29.558526,2.867978084562921,59.0,37.696752518072984,22.139999653365287,35.40235514575447,28.38552520479478,35.57491871573404,35.580575729208135,2.975888009794531,2.9716389502585088,0.09515085027930628,0.09516942740269653,1,1,0,0
12,2020-05-29 17:38:30.123554,2.8361062613828807,59.0,37.981909633502795,27.638278073494014,35.73752042702107,28.477464972820123,35.90993080007617,35.91551883773458,2.97618202812874,2.971984776855045,0.09452260789660158,0.09454100195167045,1,1,0,0
13,2020-05-29 17:38:30.702103,2.849774667174742,59.0,37.99493329174476,27.65162760631275,35.745386523743946,28.4910335321781,35.917793307404466,35.92337972896301,2.9761889169600835,2.9719928795513724,0.09450784556633611,0.09452623532692048,1,1,0,0
14,2020-05-29 17:38:31.297080,2.8634085337859005,59.0,38.00792436987622,27.66494358967949,35.753233201198654,28.504568007783327,35.925636404601974,35.931221214174684,2.9761957882548202,2.9720009616210206,0.09449311885833753,0.09451150433513107,1,1,0,0
15,2020-05-29 17:38:31.861445,2.8770079445615835,59.0,38.020882945010285,27.678226103746944,35.76106050408261,28.518068480981505,35.9334601363437,35.939043338034494,2.9762026420559167,2.972009023114559,0.09447842769458681,0.09449680889825814,1,1,0,0
16,2020-05-29 17:38:32.421061,2.8905729826644517,59.0,38.376121468863545,27.902240904905973,36.016291037251634,28.613191118923247,36.188574373312164,36.19410521343087,2.976425839832814,2.9722715500704027,0.09399893318331874,0.0940171751002763,1,1,0,0
17,2020-05-29 17:38:33.012347,2.9224725546328614,59.0,38.40609895276752,27.93316070458001,36.034409676039274,28.644616263046395,36.20668476744176,36.212211895458026,2.976441663129613,2.972290161555904,0.09396486096545109,0.09398309299824373,1,1,0,0
18,2020-05-29 17:38:33.572750,2.954292408427392,59.0,38.436003017625765,27.964004012902116,36.05248531864868,28.67596376168661,36.22475218643049,36.230275611816126,2.9764574460510076,2.9723087255516774,0.09393086519739212,0.09394908736996559,1,1,0,0
19,2020-05-29 17:38:34.135469,2.986032722918395,59.0,38.46583382189196,27.994770998415255,36.070518051489714,28.707233785437886,36.242776716638915,36.24829644884345,2.976473188691699,2.972327242169129,0.09389694574527001,0.0939151580815196,1,1,0,0
20,2020-05-29 17:38:34.692241,3.0176936766629865,59.0,38.33787551611506,29.773707750934243,35.99334988098353,28.767769607869106,36.16564365824725,36.17117919944795,2.976405800886816,2.972247980105543,0.094042067839025,0.09406032227165524,1,1,0,0
21,2020-05-29 17:38:35.254660,3.053950212811131,59.0,38.37204352537155,29.809008780960845,36.014018566331984,28.80342266750268,36.186302936555975,36.19183424229989,2.976423855047571,2.972269215550476,0.09400320626786692,0.09402144942454814,1,1,0,0
22,2020-05-29 17:38:35.888982,3.090115825216202,59.0,38.40612781257104,29.84422225705196,36.03463840214171,28.838987427716766,36.20691338947469,36.21244047063436,2.976441862861698,2.972290396482336,0.09396443081636024,0.09398266272438024,1,1,0,0
23,2020-05-29 17:38:36.462804,3.1261907153735393,59.0,38.44012855513138,29.879348369446838,36.05520948367888,28.874464079715388,36.22747511221321,36.23299797963587,2.976459824437171,2.972311523028125,0.093925741341946,0.09394396202853648,1,1,0,0
24,2020-05-29 17:38:37.071443,3.1621750844449252,59.0,38.2045879033203,26.823559454578152,35.32457536065574,28.77716606405196,35.497174553737,35.50284760624858,2.975819641284609,2.971558534705352,0.09529643044125485,0.09531505007194783,1,1,0,0
25,2020-05-29 17:38:37.667807,3.1559286790789685,59.0,38.19860439537838,26.817450575019485,35.32093432238089,28.770943305137116,35.49353518371534,35.49920898734548,2.975816439542463,2.9715547687923376,0.09530324341012816,0.09532186503089787,1,1,0,0
26,2020-05-29 17:38:38.250631,3.149698213913453,59.0,38.19263613631725,26.811357230527754,35.31730261997386,28.764736373903837,35.48990514534272,35.49557969819193,2.9758132458971005,2.971551012402827,0.09531003873652161,0.09532866234228482,1,1,0,0
27,2020-05-29 17:38:38.842108,3.1434836476706067,59.0,38.18668308673546,26.805279381134945,35.31368022901857,28.75854522961638,35.48628441421377,35.49195971438742,2.975810060327902,2.9715472655125694,0.09531681646747661,0.09533544205316327,1,1,0,0
