timestamp,T1,T2,T3,T4,T5,T7,PU1,PU2,V2,PU4,PU5,PU6,PU7,PU8,PU10,PU11
2020-11-03 18:42:07.997887,3.0,0.0,3.0,2.5,1.0,2.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2020-11-03 18:42:11.793576,3.0,0.0,3.0,2.5,1.0,3.832411289215088,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2020-11-03 18:42:15.364639,5.642762184143066,0.0,2.0816726684570312,3.6607871055603027,1.5448378324508667,3.6502609252929688,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
2020-11-03 18:42:19.072519,5.684230327606201,0.0,2.025275468826294,3.6508231163024902,1.5838264226913452,3.4685797691345215,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
2020-11-03 18:42:22.724542,5.678076267242432,0.0,2.064237117767334,3.6374306678771973,1.6218291521072388,3.287367105484009,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
2020-11-03 18:42:26.530903,5.671931266784668,0.0,2.1031181812286377,3.610464096069336,1.697726845741272,2.9263322353363037,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
2020-11-03 18:42:30.455750,5.659666538238525,0.0,2.180637836456299,3.5968902111053467,1.7356218099594116,2.7465028762817383,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
2020-11-03 18:42:34.868118,5.653547286987305,0.0,2.2192766666412354,3.5832560062408447,1.773481011390686,2.5671277046203613,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
2020-11-03 18:42:39.123860,5.647436141967773,0.0,2.2578346729278564,3.56956148147583,1.8113042116165161,2.209728240966797,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-11-03 18:42:43.469493,5.641334056854248,0.0,2.296311855316162,3.5419921875,1.886843204498291,2.03169846534729,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
