iteration,timestamps,TANK_LEVEL,RESERVOIR_LEVEL,J421,J332,J156,J39,J269,J273,J280,J285,FLOW_PUMP1,FLOW_PUMP2,STATUS_PUMP1,STATUS_PUMP2,Attack#01,Attack#02
0,2020-04-20 18:48:17.927316,3.0,,0.01504425,0.008609582,0.0217867,0.06241494,0.0,0.0,0.0,0.0,,,0,1,0,0
1,2020-04-20 18:48:18.067120,2.8596408148673333,59.0,35.619672782342235,18.77903450882029,22.348117172809893,26.892943829545224,22.51335818866734,22.51335818866734,2.9899415572216412,2.9899415572216412,0.0,0.11870133523182991,1,1,0,0
2,2020-04-20 18:48:18.862315,2.7197003759218603,59.0,37.29921431994953,20.039137425508876,34.59734855335489,28.0542639244617,34.77028211293204,34.77610571132743,2.9751779189243237,2.970803736191833,0.09665375854813318,0.09667277604341679,1,1,0,0
3,2020-04-20 18:48:19.581380,2.6642784214859887,59.0,37.24693701351303,19.98716528644841,34.565629755535596,28.000192131334067,34.73857795195829,34.744408140471975,2.975149827617713,2.9707706949977677,0.09671280428989366,0.0967318391560018,1,1,0,0
4,2020-04-20 18:48:20.225779,2.608998174710919,59.0,37.29784993817063,21.229265032659676,34.8683062262276,28.050538380862314,35.041114930995235,35.04688231452714,2.9754175425935117,2.9710855832691863,0.09614883314477263,0.09616770230913564,1,1,0,0
5,2020-04-20 18:48:20.885438,2.5659904438460046,59.0,37.25706571095367,21.1880714577893,34.84362888066272,28.008357297184183,35.01644894313408,35.02222144038136,2.975395744678117,2.971059944403507,0.09619485821116537,0.09621374088024924,1,1,0,0
6,2020-04-20 18:48:21.547962,2.5230903972052943,59.0,37.21638318837819,21.146979030398903,34.8190156402506,27.96627985081485,34.99184703359718,34.997624632480225,2.9753739982523726,2.9710343661005894,0.09624075587065523,0.09625965201026178,1,1,0,0
7,2020-04-20 18:48:22.247068,2.4802977367003223,59.0,37.17580209016597,21.10598748066321,34.794466314270394,27.92430576520001,34.967309011729554,34.97309170019837,2.9753523031898865,2.971008848211781,0.09628652654639933,0.09630543612242728,1,1,0,0
8,2020-04-20 18:48:22.893630,2.437612165232636,59.0,37.22933088435586,21.474158483528676,34.81464925905448,27.93331827188731,34.98748266279023,34.993261166834856,2.9753701398761976,2.9710298278506997,0.09624889723504071,0.09626779576465219,1,1,0,0
9,2020-04-20 18:48:23.584869,2.4022349539620507,59.0,37.19573454413529,21.440165357185116,34.794317995091234,27.898517510677003,34.96716076087198,34.972943480102046,2.9753521720658327,2.9710086939827107,0.09628680300261658,0.09630571266008184,1,1,0,0
