iteration,timestamps,TANK_LEVEL,RESERVOIR_LEVEL,J421,J332,J156,J39,J269,J273,J280,J285,FLOW_PUMP1,FLOW_PUMP2,STATUS_PUMP1,STATUS_PUMP2,Attack#01,Attack#02
0,2020-05-29 01:23:22.705724,3.5175705341911083,,0.01504425,0.008609582,0.0217867,0.06241494,0.0,0.0,0.0,0.0,,,0,1,0,0
1,2020-05-29 01:23:22.741037,3.3777478352874084,59.0,36.16045377633823,19.168285848308734,22.8672444296395,27.42223922094258,23.032412050281238,23.032412050281238,2.9900824178295338,2.9900824178295338,0.0,0.11780080819875109,0,1,4,0
2,2020-05-29 01:23:23.297741,3.2383410785564877,59.0,36.030875733979556,19.082251965327522,22.759325988657352,27.291508166916095,22.924508844230928,22.924508844230928,2.9900531788438514,2.9900531788438514,0.0,0.11798821559036465,0,1,4,0
3,2020-05-29 01:23:23.854292,3.099349351394025,59.0,35.9016559479026,18.996471055162544,22.65172725418209,27.161151172865708,22.81692531147651,22.81692531147651,2.990024003596254,2.990024003596254,0.0,0.11817496201867667,0,1,4,0
4,2020-05-29 01:23:24.427738,2.960771745071625,59.0,35.989120160175986,19.901475384239923,23.012153884256776,27.248742304334733,23.1773010667808,23.1773010667808,2.9901216428041693,2.9901216428041693,0.0,0.11754899588779714,0,1,4,0
5,2020-05-29 01:23:24.986279,2.8334457475608588,59.0,35.87063076309569,19.826316710700944,22.913981210995416,27.129213086014225,23.079142237488952,23.079142237488952,2.9900950733637828,2.9900950733637828,0.0,0.11771961369648407,0,1,4,0
6,2020-05-29 01:23:25.561827,2.706522712838037,59.0,35.751981679130665,19.745158445663797,22.815539970782183,27.00954612303463,22.98071488908802,22.98071488908802,2.9900684121026444,2.9900684121026444,0.0,0.11789060962986803,0,1,4,0
7,2020-05-29 01:23:26.129040,2.579975677182489,59.0,35.63358188378896,19.663271198131568,22.71729888090877,26.890142982287962,22.882487672723258,22.882487672723258,2.990041785969396,2.990041785969396,0.0,0.11806116963658438,0,1,4,0
8,2020-05-29 01:23:26.692542,2.4537997598968246,59.0,35.68571168741907,20.050175085770825,22.871085281661635,26.924484702088897,23.03625236030814,23.03625236030814,2.9900834580304902,2.9900834580304902,0.0,0.11779413634791283,0,1,4,0
9,2020-05-29 01:23:27.274245,2.3362235703503273,59.0,35.57315930969776,19.94804313057572,22.777200940966893,26.81121801819858,22.942381272291357,22.942381272291357,2.9900580234001097,2.9900580234001097,0.0,0.11795718192224432,0,1,4,0
