iteration,timestamps,TANK_LEVEL,RESERVOIR_LEVEL,J421,J332,J156,J39,J269,J273,J280,J285,FLOW_PUMP1,FLOW_PUMP2,STATUS_PUMP1,STATUS_PUMP2,Attack#01,Attack#02
0,2020-05-06 03:11:14.718032,2.9214047317734924,,0.01504425,0.008609582,0.0217867,0.06241494,0.0,0.0,0.0,0.0,,,0,1,0,0
1,2020-05-06 03:11:14.772071,2.787730259532381,59.0,35.705006734771814,19.330507182252887,22.463338875017058,26.958062913387103,22.628563576741158,22.628563576741158,2.9899728674211232,2.9899728674211232,0.0,0.11850167202506183,1,1,0,0
2,2020-05-06 03:11:15.391431,2.6544508644036426,59.0,37.358997414737345,20.822322024075753,34.68658479845854,28.059145372285165,34.85947720310054,34.86528227182497,2.9752569042415686,2.9708966392845753,0.09648757263680674,0.09650654126945998,1,1,0,0
3,2020-05-06 03:11:15.974805,2.6068558667533495,59.0,37.31402076101422,20.776832234215284,34.6592878181705,28.01254597982497,34.8321928082088,34.83800354340481,2.975232750114955,2.97086822902844,0.09653841905864537,0.09655740263687973,1,1,0,0
4,2020-05-06 03:11:16.567515,2.5593798338179,59.0,37.327201243461346,21.537298039392816,35.00847811613319,28.041321880962933,35.18122235806642,35.18696071771599,2.9755412608576037,2.9712311015909663,0.09588725247598387,0.09590604494803648,1,1,0,0
5,2020-05-06 03:11:17.133611,2.521938427622686,59.0,37.29166174137414,21.501351632125584,34.987005089928104,28.00452029369908,35.159759201336215,35.16550200463962,2.9755223191790634,2.971208822250375,0.09592734073398757,0.09594614495275984,1,1,0,0
6,2020-05-06 03:11:17.731999,2.4845908153628073,59.0,37.2562109268609,21.465493743847283,34.96558758397849,27.96780938887904,35.138351541374135,35.14409877775611,2.9755034225778303,2.9711865959302486,0.09596731937112067,0.09598613530691165,1,1,0,0
7,2020-05-06 03:11:18.344404,2.447336740562676,59.0,37.22084855854543,21.429724140248574,34.9442254366936,27.931188926302788,35.116999216647216,35.122750875558566,2.9754845709429674,2.971164422500088,0.09600718873955039,0.09602601636274198,1,1,0,0
8,2020-05-06 03:11:18.983983,2.41017594757065,59.0,37.24679143333354,21.60811000472399,35.0702710484769,27.919108957057382,35.24298690040236,35.24871247767183,2.9755957474844976,2.9712951891604718,0.09577185701241292,0.09579061568469015,1,1,0,0
9,2020-05-06 03:11:19.616362,2.376884057809619,59.0,37.215177271259364,21.57609113697358,35.05120009718978,27.88633142353212,35.223924709227745,35.22965423066992,2.9755789349149566,2.9712754140928936,0.09580747644265553,0.09582624554585117,1,1,0,0
10,2020-05-06 03:11:20.240876,2.343675506322839,59.0,37.18364195446826,21.544151201486805,35.032178226875246,27.85363474229063,35.20491157808446,35.21064503427053,2.9755621625362068,2.9712556862981785,0.09584299948401209,0.09586177899181142,1,1,0,0
11,2020-05-06 03:11:20.874761,2.3105500675928283,59.0,37.152185270634334,21.512289990780438,35.01320529721416,27.821018700635825,35.18594736670494,35.19168474822928,2.9755454302492623,2.971236005659911,0.09587842643793656,0.09589721632409717,1,1,0,0
12,2020-05-06 03:11:21.498939,2.277507516807418,59.0,37.46078605136789,27.133696546121392,35.42452557562845,27.933408121932267,35.59707899649429,35.60273144040461,2.9759074881594643,2.971661860857651,0.09510933936877757,0.09512790437747452,1,1,0,0
13,2020-05-06 03:11:22.130829,2.295599867784233,59.0,37.47798421050281,27.151334790360387,35.43489936709912,27.951333630028977,35.60744803983334,35.61309834593223,2.9759166008606073,2.9716725792852614,0.09508991372461512,0.09510847306496115,1,1,0,0
14,2020-05-06 03:11:22.708616,2.3136467688815117,59.0,37.495139716109605,27.16892902402258,35.445247877032216,27.969214439041387,35.61779181368402,35.623439987396495,2.975925690436682,2.971683270513033,0.09507053400724749,0.09508908769321513,1,1,0,0
15,2020-05-06 03:11:23.329868,2.3316483275541486,59.0,37.51225266657916,27.186479349888224,35.455571161594605,27.987050653211618,35.628110374184075,35.63375642092204,2.975934756943566,2.971693934606705,0.09505120012134256,0.09506974816687241,1,1,0,0
16,2020-05-06 03:11:23.914999,2.3496046510339568,59.0,37.854653611964366,27.28253978465593,35.72867554055354,28.075167295322224,35.90108994996771,35.906679804968576,2.976174281474961,2.971975665181418,0.09453920613979776,0.09455760502382993,1,1,0,0
17,2020-05-06 03:11:24.521129,2.3819952449896817,59.0,37.88508272324519,27.313926317285812,35.74703510697623,28.107071850469772,35.91944113840353,35.92502722127432,2.9761903606597926,2.9719945776420573,0.09450475156005814,0.09452314042061248,1,1,0,0
18,2020-05-06 03:11:25.107404,2.4143052261329103,59.0,37.915437627892885,27.345235528687233,35.76535130478932,28.138897906372442,35.93774897952454,35.94333129985293,2.976206398975158,2.9720134420318587,0.09447037388968028,0.09448875275093391,1,1,0,0
19,2020-05-06 03:11:25.697034,2.446534774409315,59.0,37.945718485183704,27.376467588331913,35.78362422060678,28.170645634582918,35.956013559895055,35.961592127246334,2.9762223965164765,2.9720322584630594,0.0944360729950607,0.0944544418811401,1,1,0,0
20,2020-05-06 03:11:26.269887,2.4786840694519725,59.0,37.77136456117,29.049771362221115,35.477375470578295,28.217227691951017,35.649904706808286,35.65554626176318,2.9759539037552187,2.97171645523089,0.095010359460163,0.09502889559276889,1,1,0,0
21,2020-05-06 03:11:26.862434,2.513167916333771,59.0,37.80390151253614,29.08334108917544,35.497072523808725,28.251162493696846,35.66959274965693,35.67523024775292,2.9759711966447213,2.9717367952580673,0.09497346040390589,0.09499198577550476,1,1,0,0
22,2020-05-06 03:11:27.434236,2.5475654310707796,59.0,37.836358800072986,29.11682766744689,35.51672297882186,28.28501335504405,35.68923421732883,35.69486766893961,2.9759884453142718,2.971757083273573,0.09493664353012606,0.09495515816674763,1,1,0,0
23,2020-05-06 03:11:28.199337,2.5818768059464787,59.0,37.868736593753894,29.150231278712873,35.53632692753608,28.3187804588271,35.708829201688715,35.71445861716373,2.9760056498669556,2.9717773193986616,0.09489990869950704,0.09491841262712698,1,1,0,0
24,2020-05-06 03:11:28.811835,2.616102232918351,59.0,37.637254982930344,26.46221010509347,34.967308930005515,28.232614200423846,35.14007209599451,35.14581897605187,2.975504941460102,2.9711883824506344,0.09596410646893506,0.09598292146299296,1,1,0,0
25,2020-05-06 03:11:29.398856,2.6109646388361654,59.0,37.63232682387641,26.457180625064446,34.96431386519765,28.227493033369846,35.1370784082071,35.14282590825711,2.975502298656963,2.9711852739663414,0.09596969674972337,0.09598851338235737,1,1,0,0
26,2020-05-06 03:11:29.980745,2.6058401242561757,59.0,37.62741119670426,26.45216391189806,34.96132645468626,28.222384867952265,35.13409237123652,35.139840489712455,2.9754996625320658,2.971182173337027,0.09597527262773596,0.09599409089477148,1,1,0,0
27,2020-05-06 03:11:30.578798,2.6007286554804523,59.0,37.6225080691877,26.447159932880886,34.958346678592065,28.217289670845922,35.13111396521231,35.13686270055146,2.975497033068443,2.9711790805427682,0.09598083414097795,0.09599965403825121,1,1,0,0
28,2020-05-06 03:11:31.154988,2.595630198899997,59.0,37.79381669562521,26.44534882945168,34.5805263143769,28.21052496564179,34.753467636135326,34.75929472938853,2.975163021601425,2.970786213854929,0.09668507538886818,0.09670410209668283,1,1,0,0
29,2020-05-06 03:11:31.754795,2.589319290893954,59.0,37.78779599578482,26.43917588947223,34.576840919618974,28.20423807803335,34.74978394207221,34.75561180104913,2.9751597575962805,2.970782374708932,0.09669193575795182,0.09671096448409075,1,1,0,0
30,2020-05-06 03:11:32.358570,2.5830244340067594,59.0,37.781790586626016,26.43301859458574,34.573164943527956,28.197967127624914,34.74610966238899,34.75193828515944,2.97515650181883,2.970778545240414,0.0966987784207007,0.09671780916002533,1,1,0,0
31,2020-05-06 03:11:32.970228,2.5767455868111995,59.0,37.77580042877986,26.426876904677478,34.56949836154996,28.19171207353623,34.742444772542655,34.74827415718133,2.9751532542482124,2.970774725424832,0.09670560342417167,0.09672463617155673,1,1,0,0
32,2020-05-06 03:11:33.546721,2.570482707990166,59.0,37.78859041022821,29.784213621334636,34.69383282836499,28.247044899430968,34.86672189182609,34.872525456211136,2.9752633166980544,2.9709041816617088,0.09647407001580449,0.09649303468035832,1,1,0,0
33,2020-05-06 03:11:34.155521,2.5936085417390444,59.0,37.8105147928613,29.806951488129734,34.707259062643544,28.26990592245118,34.88014193750888,34.88594271552921,2.9752751939660342,2.970918151789256,0.09644905603548269,0.0964680133494655,1,1,0,0
34,2020-05-06 03:11:34.753006,2.6166758506043095,59.0,37.832384578988794,29.829632235153277,34.720652641722026,28.292709609972952,34.89352934383395,34.89932734262234,2.9752870408290804,2.97093208615437,0.09642410058132161,0.09644305056287211,1,1,0,0
35,2020-05-06 03:11:35.359758,2.639684771519967,59.0,37.85419986955435,29.852256052438,34.73401362417927,28.315456094156225,34.906884169347535,34.912679396022085,2.9752988573497277,2.970945984830635,0.09639920356003501,0.09641814622725803,1,1,0,0
