iteration,timestamps,TANK_LEVEL,RESERVOIR_LEVEL,J421,J332,J156,J39,J269,J273,J280,J285,FLOW_PUMP1,FLOW_PUMP2,STATUS_PUMP1,STATUS_PUMP2,Attack#01,Attack#02
0,2020-05-29 18:01:16.542951,2.5017649311833168,,0.01504425,0.008609582,0.0217867,0.06241494,0.0,0.0,0.0,0.0,,,0,1,0,0
1,2020-05-29 18:01:16.579950,2.365915987144149,59.0,35.24355406384939,18.675591826782338,22.2024886335207,26.492352450777368,22.367750288213642,22.367750288213642,2.9899019470222825,2.9899019470222825,0.0,0.11895351781953964,1,1,0,0
2,2020-05-29 18:01:17.142849,2.2304724263589293,59.0,36.91724215424182,19.893137030598588,34.559101318655706,27.60514386886235,34.7320525282163,34.73788407337028,2.9751440447472888,2.970763893144607,0.09672495562153588,0.09674399406312825,1,1,0,0
3,2020-05-29 18:01:17.709654,2.1794015503072046,59.0,36.869831615549046,19.86378638822641,34.53084240802255,27.555924887272532,34.70380666237209,34.70964408083354,2.9751190089451853,2.970734445857069,0.09677754742782715,0.09679660134692697,1,1,0,0
4,2020-05-29 18:01:18.263562,2.1285392000903016,59.0,36.92870528460564,21.375602892876678,34.776062776032944,27.62514811751418,34.9489139494185,34.954700454104795,2.9753360360346974,2.970989714666814,0.09632083370128676,0.09633975335053706,1,1,0,0
5,2020-05-29 18:01:18.851674,2.093300969137246,59.0,36.89524164519801,21.341733528783713,34.75586498145569,27.59048048566823,34.92872545885409,34.93451615259693,2.9753181796005634,2.970968711800694,0.09635848058766833,0.09637741129284332,1,1,0,0
6,2020-05-29 18:01:19.408094,2.058150820105311,59.0,36.861861339676125,21.30794746969267,34.735719187082395,27.55589817533913,34.90858894632997,34.9143838191501,2.975300365703305,2.970947758966936,0.09639602530929174,0.09641496704251803,1,1,0,0
7,2020-05-29 18:01:20.238172,2.023088513963458,59.0,36.828564142956765,21.274244496324478,34.715625243307855,27.521400961794775,34.88850426229541,34.894303304238164,2.9752825942383225,2.970926856042503,0.0964334681889209,0.09645242092240211,1,1,0,0
8,2020-05-29 18:01:20.788577,1.9881138124357847,59.0,36.86189424464669,21.193565465812547,34.91666029319197,27.517447537351224,35.089446750852915,35.0952041178018,2.9754602396524987,2.9711358038594398,0.09605862646778364,0.09607746917270779,1,1,0,0
9,2020-05-29 18:01:21.366742,1.9582773994275158,59.0,36.83353195713704,21.164829122066855,34.89958549761205,27.488030149451852,35.07237980998568,35.07814071345665,2.9754451647426023,2.9711180726410404,0.09609048375311662,0.09610933580095644,1,1,0,0
