timestamp,T1,T2,T3,T4,T5,T7,PU1,PU2,V2,PU4,PU5,PU6,PU7,PU8,PU10,PU11
2021-02-16 21:04:54.859085,3.0,0.0,3.0,2.5,1.0,2.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-02-16 21:04:58.086557,5.632403373718262,0.0,2.0736985206604004,3.551286220550537,1.3957266807556152,3.83347487449646,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
2021-02-16 21:05:01.965387,5.632403373718262,0.0,2.0736985206604004,3.551286220550537,1.3957266807556152,3.83347487449646,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
2021-02-16 21:05:05.283814,5.632403373718262,0.0,2.0736985206604004,3.551286220550537,1.3957266807556152,3.83347487449646,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
2021-02-16 21:05:08.559668,5.632403373718262,0.0,2.0736985206604004,3.551286220550537,1.3957266807556152,3.83347487449646,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
2021-02-16 21:05:12.337057,5.632403373718262,0.0,2.0736985206604004,3.551286220550537,1.3957266807556152,3.83347487449646,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
2021-02-16 21:05:15.668433,5.632403373718262,0.0,2.0736985206604004,3.551286220550537,1.3957266807556152,3.83347487449646,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
2021-02-16 21:05:19.434418,5.632403373718262,0.0,2.0736985206604004,3.551286220550537,1.3957266807556152,3.83347487449646,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
2021-02-16 21:05:22.949833,5.632403373718262,0.0,2.0736985206604004,3.551286220550537,1.3957266807556152,3.83347487449646,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
2021-02-16 21:05:26.562790,5.632403373718262,0.0,2.0736985206604004,3.551286220550537,1.3957266807556152,3.83347487449646,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
2021-02-16 21:05:30.324486,5.632403373718262,0.0,2.0736985206604004,3.551286220550537,1.3957266807556152,3.83347487449646,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
2021-02-16 21:05:34.278609,5.632403373718262,0.0,2.0736985206604004,3.551286220550537,1.3957266807556152,3.83347487449646,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
2021-02-16 21:05:38.241368,5.632403373718262,0.0,2.0736985206604004,3.551286220550537,1.3957266807556152,3.83347487449646,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
2021-02-16 21:05:42.229578,5.632403373718262,0.0,2.0736985206604004,3.551286220550537,1.3957266807556152,3.83347487449646,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
2021-02-16 21:05:46.586052,5.632403373718262,0.0,2.0736985206604004,3.551286220550537,1.3957266807556152,3.83347487449646,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
2021-02-16 21:05:50.566191,5.632403373718262,0.0,2.0736985206604004,3.551286220550537,1.3957266807556152,3.83347487449646,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
2021-02-16 21:05:54.692785,5.632403373718262,0.0,2.0736985206604004,3.551286220550537,1.3957266807556152,3.83347487449646,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
