iteration,timestamps,TANK_LEVEL,RESERVOIR_LEVEL,J421,J332,J156,J39,J269,J273,J280,J285,FLOW_PUMP1,FLOW_PUMP2,STATUS_PUMP1,STATUS_PUMP2,Attack#01,Attack#02
0,2020-04-20 23:22:24.461703,3.0,,0.01504425,0.008609582,0.0217867,0.06241494,0.0,0.0,0.0,0.0,,,0,1,0,0
1,2020-04-20 23:22:24.607721,2.860926451861431,59.0,35.661092226328975,19.15668688773011,22.479887746692754,26.920970542896846,22.645110106394014,22.645110106394014,2.989977362247757,2.989977362247757,0.0,0.11847298526437067,1,1,0,0
2,2020-04-20 23:22:25.275550,2.7222644599272883,59.0,37.35041610384695,20.61206675667919,34.7420656674895,28.07407126414197,34.91493250253163,34.920726058752024,2.975305977892674,2.9709543600643045,0.0963841981765563,0.09640313643581894,1,1,0,0
3,2020-04-20 23:22:25.935757,2.668676206957386,59.0,37.29985035236318,20.560969075951526,34.71140548377868,28.02172065073494,34.884286447578944,34.89008636515777,2.9752788617176407,2.9709224658249482,0.09644133051195282,0.09646028555581572,1,1,0,0
4,2020-04-20 23:22:26.571593,2.6152216257627856,59.0,37.37189201727389,21.673712416487255,35.114007688453086,28.09961474394641,35.286703456331466,35.29241999091377,2.9756342931579596,2.971340526864843,0.09569015077511117,0.09570888552750322,1,1,0,0
5,2020-04-20 23:22:27.235950,2.5781406282031867,59.0,37.33667420991391,21.63810424456417,35.09274883689294,28.06316244765471,35.26545436586606,35.271175295306065,2.975615559485007,2.9713184921809486,0.09572986843661281,0.09574861481527475,1,1,0,0
6,2020-04-20 23:22:27.914902,2.541152557485603,59.0,37.301544330346246,21.602583805627752,35.071544953910774,28.02680002087417,35.244260220733764,35.24998553456537,2.9755968704239564,2.971296509970095,0.09576947752932963,0.09578823550485913,1,1,0,0
7,2020-04-20 23:22:28.605921,2.5042571595960084,59.0,37.2665021393,21.567150867464882,35.05039587968133,27.99052722557277,35.22312086116655,35.22885054894948,2.9755782258649717,2.971274580103106,0.09580897840149734,0.09582774794457403,1,1,0,0
8,2020-04-20 23:22:29.264971,2.4674541813350857,59.0,37.28062872006434,21.069927043375678,35.099381051908566,27.965008172039852,35.27208353542929,35.27780309367782,2.975621404373385,2.971325366981638,0.09571747825987564,0.0957362210110714,1,1,0,0
9,2020-04-20 23:22:29.958775,2.43236194132227,59.0,37.24731712490642,21.036216179530022,35.079290652556224,27.930482764951442,35.25200236192018,35.25772607403336,2.9756036979649565,2.9713045405739607,0.09575500923982776,0.095773762978683,1,1,0,0
10,2020-04-20 23:22:30.617078,2.3973575120057973,59.0,37.21408856900828,21.002588326334298,35.059252020219176,27.896042423614198,35.23197293343469,35.23770078951074,2.975586033763271,2.9712837638103267,0.09579243827196682,0.09581120297075843,1,1,0,0
11,2020-04-20 23:22:31.361364,2.3624406548623114,59.0,37.18094282789869,20.969043265038813,35.03926500588747,27.861686923736677,35.21199510101697,35.21772709117846,2.9755684116645185,2.971263036568658,0.09582976567862214,0.0958485413097037,1,1,0,0
12,2020-04-20 23:22:32.044971,2.3276111321225983,59.0,37.50920514421277,26.844953401378582,35.506531743548095,27.965976927719048,35.679047642908145,35.684683193034246,2.9759795001198626,2.9717465618682724,0.09495573835257465,0.09497425855656236,1,1,0,0
13,2020-04-20 23:22:32.732986,2.340209509194352,59.0,37.52120528384188,26.857256672862043,35.51376474109726,27.97848979428057,35.686277332475086,35.691911393206155,2.9759858488598425,2.971754029304229,0.09494218637796122,0.09496070263062156,1,1,0,0
14,2020-04-20 23:22:33.372554,2.3527761789240884,59.0,37.53317550092194,26.869529137458493,35.52097991987948,27.99097134276453,35.69348921165695,35.69912178676684,2.975992181513149,2.9717614778189514,0.09492866709963657,0.0949471794107809,1,1,0,0
15,2020-04-20 23:22:34.026339,2.36531121781114,59.0,37.54511586637213,26.881770868804217,35.52817732106725,28.003421647959122,35.70068332160571,35.70631441485904,2.9759984981191536,2.9717689074587383,0.09491518044538354,0.09493368882480019,1,1,0,0
16,2020-04-20 23:22:34.691264,2.3778147021858587,59.0,37.85086021982163,26.80961315070339,35.73138962618957,28.08997077298475,35.903802796994995,35.909392094320935,2.976176658635403,2.9719784612157696,0.09453411301928233,0.09455251042151716,1,1,0,0
17,2020-04-20 23:22:35.380602,2.4079148407714683,59.0,37.87917376029429,26.838775465519554,35.74846707896377,28.119646192881326,35.9208724570054,35.926458245693865,2.976191614649423,2.9719960525942923,0.09450206405316343,0.09452045213194811,1,1,0,0
18,2020-04-20 23:22:36.053071,2.437939994919361,59.0,37.907418106482524,26.86786583557626,35.76550401131391,28.1492484844323,35.93790161638371,35.94348390534573,2.9762065326783116,2.9720135992945416,0.09447008725600438,0.09448846603389352,1,1,0,0
19,2020-04-20 23:22:36.652583,2.4678903334838793,59.0,37.93559340854971,26.896884420076184,35.782500505542856,28.178777809035815,35.95489035738635,35.96046915551203,2.9762214128111992,2.9720311014213365,0.09443818249867994,0.09445655199818039,1,1,0,0
20,2020-04-20 23:22:37.293384,2.497766025017242,59.0,37.75812342360203,29.160270405613126,35.433790970124306,28.209181682296837,35.606340150154,35.61199068465895,2.9759156272498615,2.9716714341169705,0.09509198934259404,0.09511054928857249,1,1,0,0
