iteration,timestamp,T5,T7
1,2020-09-16 20:24:44.869132,1.0,2.5
2,2020-09-16 20:24:45.727399,1.0,2.5
3,2020-09-16 20:24:46.518219,1.0,2.5
4,2020-09-16 20:24:47.319097,1.0,2.5
5,2020-09-16 20:24:48.054974,1.0,2.5
6,2020-09-16 20:24:48.803350,1.6632589101791382,1.3222038745880127
7,2020-09-16 20:24:49.651472,1.6632589101791382,1.3222038745880127
8,2020-09-16 20:24:50.457310,1.6632589101791382,1.1573748588562012
9,2020-09-16 20:24:51.200480,1.7016557455062866,1.1573748588562012
10,2020-09-16 20:24:52.014230,1.7016557455062866,1.1573748588562012
11,2020-09-16 20:24:52.795966,1.7016557455062866,0.9929467439651489
12,2020-09-16 20:24:53.526152,1.7400411367416382,0.9929467439651489
13,2020-09-16 20:24:54.247891,1.7400411367416382,0.9929467439651489
14,2020-09-16 20:24:54.945102,1.7400411367416382,0.9948632717132568
15,2020-09-16 20:24:55.685233,1.7721916437149048,0.9948632717132568
16,2020-09-16 20:24:56.435399,1.7721916437149048,0.9948632717132568
17,2020-09-16 20:24:57.228635,1.7721916437149048,0.9948632717132568
18,2020-09-16 20:24:58.025362,1.8043268918991089,0.9968364238739014
19,2020-09-16 20:24:58.852154,1.8043268918991089,0.9968364238739014
20,2020-09-16 20:24:59.724589,1.8043268918991089,1.0928622484207153
21,2020-09-16 20:25:00.535941,1.8317837715148926,1.0928622484207153
22,2020-09-16 20:25:01.225312,1.8317837715148926,1.0928622484207153
23,2020-09-16 20:25:01.936038,1.8317837715148926,1.0928622484207153
24,2020-09-16 20:25:02.702362,1.8592318296432495,1.1886413097381592
25,2020-09-16 20:25:03.379628,1.8592318296432495,1.1886413097381592
26,2020-09-16 20:25:04.148019,1.8592318296432495,1.1886413097381592
27,2020-09-16 20:25:04.849883,1.8592318296432495,1.2841745615005493
28,2020-09-16 20:25:05.699751,1.8866713047027588,1.2841745615005493
29,2020-09-16 20:25:06.437324,1.8866713047027588,1.2841745615005493
30,2020-09-16 20:25:07.209854,1.9141018390655518,1.379462718963623
31,2020-09-16 20:25:08.065973,1.9141018390655518,1.379462718963623
32,2020-09-16 20:25:08.938295,1.9141018390655518,1.379462718963623
33,2020-09-16 20:25:09.731710,1.941523790359497,1.4745069742202759
34,2020-09-16 20:25:10.682895,1.941523790359497,1.4745069742202759
35,2020-09-16 20:25:11.520392,1.941523790359497,1.4745069742202759
36,2020-09-16 20:25:12.319422,1.968936800956726,1.5693080425262451
37,2020-09-16 20:25:13.103180,1.968936800956726,1.5693080425262451
38,2020-09-16 20:25:14.035544,1.968936800956726,1.5693080425262451
39,2020-09-16 20:25:14.839418,1.968936800956726,1.6638668775558472
40,2020-09-16 20:25:15.733647,1.9963412284851074,1.6638668775558472
41,2020-09-16 20:25:16.570266,1.9963412284851074,1.6638668775558472
42,2020-09-16 20:25:17.351771,1.9963412284851074,1.7754465341567993
43,2020-09-16 20:25:18.212814,2.025137186050415,1.7754465341567993
44,2020-09-16 20:25:19.108556,2.025137186050415,1.7754465341567993
45,2020-09-16 20:25:19.931728,2.025137186050415,1.7754465341567993
46,2020-09-16 20:25:20.797259,2.0539257526397705,1.886744737625122
47,2020-09-16 20:25:21.698207,2.0539257526397705,1.886744737625122
48,2020-09-16 20:25:22.647605,2.0827066898345947,1.9977625608444214
49,2020-09-16 20:25:23.514887,2.0827066898345947,1.9977625608444214
50,2020-09-16 20:25:24.330807,2.0827066898345947,1.9977625608444214
51,2020-09-16 20:25:25.206705,2.1114799976348877,2.1085009574890137
52,2020-09-16 20:25:26.088970,2.1114799976348877,2.1085009574890137
53,2020-09-16 20:25:26.916121,2.1114799976348877,2.1085009574890137
54,2020-09-16 20:25:27.778092,2.1402456760406494,2.2189605236053467
55,2020-09-16 20:25:28.710608,2.1402456760406494,2.2189605236053467
56,2020-09-16 20:25:29.724025,2.1402456760406494,2.2189605236053467
57,2020-09-16 20:25:30.640633,2.16900372505188,2.3291425704956055
58,2020-09-16 20:25:31.540366,2.16900372505188,2.3291425704956055
59,2020-09-16 20:25:32.402601,2.16900372505188,2.3291425704956055
60,2020-09-16 20:25:33.307778,2.197754383087158,2.4390480518341064
61,2020-09-16 20:25:34.227987,2.197754383087158,2.4390480518341064
62,2020-09-16 20:25:35.098242,2.197754383087158,2.548677444458008
63,2020-09-16 20:25:35.958192,2.2264974117279053,2.548677444458008
64,2020-09-16 20:25:36.816309,2.2264974117279053,2.548677444458008
65,2020-09-16 20:25:37.684932,2.2264974117279053,2.658031702041626
66,2020-09-16 20:25:38.495171,2.255232810974121,2.658031702041626
67,2020-09-16 20:25:39.378205,2.255232810974121,2.658031702041626
68,2020-09-16 20:25:40.250238,2.255232810974121,2.7671120166778564
69,2020-09-16 20:25:41.149316,2.2839605808258057,2.7671120166778564
70,2020-09-16 20:25:42.033042,2.2839605808258057,2.7671120166778564
71,2020-09-16 20:25:42.772581,2.2839605808258057,2.8759191036224365
72,2020-09-16 20:25:43.618804,2.312680721282959,2.8759191036224365
73,2020-09-16 20:25:44.410579,2.312680721282959,2.8759191036224365
74,2020-09-16 20:25:45.283956,2.312680721282959,2.8759191036224365
75,2020-09-16 20:25:46.085106,2.341393232345581,2.9844536781311035
76,2020-09-16 20:25:46.923451,2.341393232345581,2.9844536781311035
77,2020-09-16 20:25:47.837142,2.341393232345581,2.9844536781311035
78,2020-09-16 20:25:48.614327,2.341393232345581,3.0956759452819824
79,2020-09-16 20:25:49.467725,2.3717329502105713,3.0956759452819824
80,2020-09-16 20:25:50.330897,2.3717329502105713,3.0956759452819824
81,2020-09-16 20:25:51.127164,2.3717329502105713,3.2066216468811035
82,2020-09-16 20:25:52.097301,2.402064323425293,3.2066216468811035
83,2020-09-16 20:25:52.927118,2.402064323425293,3.2066216468811035
84,2020-09-16 20:25:53.755241,2.402064323425293,3.317291736602783
85,2020-09-16 20:25:54.515178,2.432387351989746,3.317291736602783
86,2020-09-16 20:25:55.377655,2.432387351989746,3.317291736602783
87,2020-09-16 20:25:56.263179,2.432387351989746,3.336212396621704
88,2020-09-16 20:25:57.118938,2.4671270847320557,3.336212396621704
89,2020-09-16 20:25:57.965595,2.4671270847320557,3.336212396621704
90,2020-09-16 20:25:58.841041,2.4671270847320557,3.336212396621704
91,2020-09-16 20:25:59.653508,2.5018513202667236,3.3551368713378906
92,2020-09-16 20:26:00.540590,2.5018513202667236,3.3551368713378906
93,2020-09-16 20:26:01.395347,2.5018513202667236,3.3551368713378906
94,2020-09-16 20:26:02.214526,2.5018513202667236,3.37406587600708
95,2020-09-16 20:26:03.072688,2.536560535430908,3.37406587600708
96,2020-09-16 20:26:03.896100,2.536560535430908,3.37406587600708
97,2020-09-16 20:26:04.800489,2.536560535430908,3.392998695373535
98,2020-09-16 20:26:05.656899,2.571254253387451,3.392998695373535
99,2020-09-16 20:26:06.546441,2.571254253387451,3.392998695373535
100,2020-09-16 20:26:07.429604,2.571254253387451,3.392998695373535
101,2020-09-16 20:26:08.359959,2.6059327125549316,3.411935567855835
102,2020-09-16 20:26:09.264650,2.6059327125549316,3.411935567855835
103,2020-09-16 20:26:10.180020,2.6059327125549316,3.411935567855835
104,2020-09-16 20:26:10.980471,2.6405959129333496,3.4308764934539795
105,2020-09-16 20:26:11.932475,2.6405959129333496,3.4308764934539795
106,2020-09-16 20:26:12.888004,2.6405959129333496,3.4308764934539795
107,2020-09-16 20:26:13.675137,2.675243854522705,3.4498214721679688
108,2020-09-16 20:26:14.473352,2.675243854522705,3.4498214721679688
109,2020-09-16 20:26:15.400283,2.675243854522705,3.4498214721679688
110,2020-09-16 20:26:16.225787,2.709876537322998,3.4687702655792236
111,2020-09-16 20:26:17.062542,2.709876537322998,3.4687702655792236
112,2020-09-16 20:26:17.953495,2.709876537322998,3.4687702655792236
113,2020-09-16 20:26:18.828244,2.709876537322998,3.487722873687744
114,2020-09-16 20:26:19.781261,2.7444939613342285,3.487722873687744
115,2020-09-16 20:26:20.679555,2.7444939613342285,3.487722873687744
116,2020-09-16 20:26:21.626924,2.7444939613342285,3.487722873687744
117,2020-09-16 20:26:22.450889,2.780756950378418,3.5107624530792236
118,2020-09-16 20:26:23.360530,2.780756950378418,3.5107624530792236
119,2020-09-16 20:26:24.262345,2.780756950378418,3.533796787261963
120,2020-09-16 20:26:25.088043,2.8170063495635986,3.533796787261963
121,2020-09-16 20:26:25.887331,2.8170063495635986,3.533796787261963
122,2020-09-16 20:26:26.749146,2.8170063495635986,3.533796787261963
123,2020-09-16 20:26:27.591756,2.8532421588897705,3.556825637817383
124,2020-09-16 20:26:28.473249,2.8532421588897705,3.556825637817383
125,2020-09-16 20:26:29.333359,2.8532421588897705,3.556825637817383
126,2020-09-16 20:26:30.192023,2.8894643783569336,3.5798490047454834
127,2020-09-16 20:26:31.089303,2.8894643783569336,3.5798490047454834
128,2020-09-16 20:26:31.967290,2.8894643783569336,3.5798490047454834
129,2020-09-16 20:26:33.010958,2.925673007965088,3.602867364883423
130,2020-09-16 20:26:33.962618,2.925673007965088,3.602867364883423
131,2020-09-16 20:26:34.785404,2.925673007965088,3.602867364883423
132,2020-09-16 20:26:35.706607,2.9618678092956543,3.625880241394043
133,2020-09-16 20:26:36.576135,2.9618678092956543,3.625880241394043
134,2020-09-16 20:26:37.479041,2.9618678092956543,3.625880241394043
135,2020-09-16 20:26:38.331587,2.9618678092956543,3.648887872695923
136,2020-09-16 20:26:39.227495,2.998049259185791,3.648887872695923
137,2020-09-16 20:26:40.175147,2.998049259185791,3.648887872695923
138,2020-09-16 20:26:41.169546,3.03421688079834,3.6718900203704834
139,2020-09-16 20:26:41.991893,3.03421688079834,3.6718900203704834
140,2020-09-16 20:26:42.851236,3.03421688079834,3.6718900203704834
141,2020-09-16 20:26:43.718901,3.03421688079834,3.694887161254883
142,2020-09-16 20:26:44.578607,3.070371150970459,3.694887161254883
143,2020-09-16 20:26:45.348843,3.070371150970459,3.694887161254883
144,2020-09-16 20:26:46.077559,3.070371150970459,3.694887161254883
145,2020-09-16 20:26:46.907328,3.1065115928649902,3.717878818511963
146,2020-09-16 20:26:47.730784,3.1065115928649902,3.717878818511963
147,2020-09-16 20:26:48.653787,3.1065115928649902,3.717878818511963
148,2020-09-16 20:26:49.511674,3.1426384449005127,3.7408649921417236
149,2020-09-16 20:26:50.408160,3.1426384449005127,3.7408649921417236
150,2020-09-16 20:26:51.292127,3.1426384449005127,3.7638461589813232
151,2020-09-16 20:26:52.156622,3.1787517070770264,3.7638461589813232
152,2020-09-16 20:26:53.029281,3.1787517070770264,3.7638461589813232
153,2020-09-16 20:26:53.974725,3.1787517070770264,3.7638461589813232
154,2020-09-16 20:26:54.838378,3.2212743759155273,3.78072452545166
155,2020-09-16 20:26:55.759602,3.2212743759155273,3.78072452545166
156,2020-09-16 20:26:56.622148,3.2212743759155273,3.78072452545166
157,2020-09-16 20:26:57.465363,3.2212743759155273,3.797617197036743
158,2020-09-16 20:26:58.240925,3.263777017593384,3.797617197036743
159,2020-09-16 20:26:59.084654,3.263777017593384,3.797617197036743
160,2020-09-16 20:26:59.978127,3.3062593936920166,3.8145241737365723
161,2020-09-16 20:27:00.847306,3.3062593936920166,3.8145241737365723
162,2020-09-16 20:27:01.709854,3.3062593936920166,3.8145241737365723
163,2020-09-16 20:27:02.598710,3.348721504211426,3.8314454555511475
164,2020-09-16 20:27:03.394504,3.348721504211426,3.8314454555511475
